Year,GeoAreaName,Education level,Location,Quantile,Sex,Value
2014,Hungary,UPPSEC,URBAN,_T,MALE,91
2014,Hungary,UPPSEC,URBAN,_T,BOTHSEX,91
2014,Hungary,UPPSEC,URBAN,_T,FEMALE,91
2014,Hungary,UPPSEC,RURAL,_T,FEMALE,84
2014,Hungary,UPPSEC,RURAL,_T,MALE,77
2014,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,99
2014,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2014,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2014,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2014,Hungary,LOWSEC,RURAL,_T,MALE,98
2014,Hungary,LOWSEC,RURAL,_T,FEMALE,99
2014,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2014,Hungary,UPPSEC,ALLAREA,_T,MALE,86
2014,Hungary,UPPSEC,RURAL,_T,BOTHSEX,80
2014,Hungary,PRIMAR,RURAL,_T,FEMALE,99
2014,Hungary,PRIMAR,RURAL,_T,MALE,100
2015,Hungary,UPPSEC,RURAL,_T,MALE,80
2015,Hungary,UPPSEC,RURAL,_T,FEMALE,83
2015,Hungary,UPPSEC,URBAN,_T,FEMALE,89
2015,Hungary,UPPSEC,URBAN,_T,BOTHSEX,89
2015,Hungary,UPPSEC,URBAN,_T,MALE,89
2015,Hungary,LOWSEC,RURAL,_T,MALE,98
2015,Hungary,LOWSEC,RURAL,_T,FEMALE,99
2015,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2015,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2015,Hungary,PRIMAR,URBAN,_T,MALE,100
2015,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2015,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2015,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,86
2015,Hungary,UPPSEC,ALLAREA,_T,FEMALE,87
2015,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2015,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2015,Hungary,PRIMAR,RURAL,_T,MALE,100
2015,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2015,Hungary,UPPSEC,RURAL,_T,BOTHSEX,81
2015,Hungary,UPPSEC,ALLAREA,_T,MALE,86
2015,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2015,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2015,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2015,Hungary,LOWSEC,ALLAREA,_T,MALE,99
2015,Hungary,LOWSEC,URBAN,_T,MALE,99
2015,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2015,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,99
2016,Hungary,UPPSEC,URBAN,_T,BOTHSEX,88
2016,Hungary,UPPSEC,URBAN,_T,FEMALE,88
2016,Hungary,UPPSEC,RURAL,_T,FEMALE,80
2016,Hungary,UPPSEC,RURAL,_T,MALE,78
2016,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,99
2016,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2016,Hungary,LOWSEC,URBAN,_T,MALE,99
2016,Hungary,LOWSEC,RURAL,_T,MALE,98
2016,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2016,Hungary,UPPSEC,ALLAREA,_T,MALE,84
2016,Hungary,UPPSEC,RURAL,_T,BOTHSEX,79
2016,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2016,Hungary,PRIMAR,RURAL,_T,MALE,100
2016,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2016,Hungary,UPPSEC,ALLAREA,_T,FEMALE,85
2016,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,85
2016,Hungary,UPPSEC,URBAN,_T,MALE,88
2016,Hungary,LOWSEC,ALLAREA,_T,MALE,99
2016,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2016,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2016,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2016,Hungary,PRIMAR,URBAN,_T,MALE,100
2016,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2016,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2016,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2016,Hungary,LOWSEC,RURAL,_T,FEMALE,98
2016,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2017,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2017,Hungary,PRIMAR,RURAL,_T,MALE,100
2017,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2017,Hungary,UPPSEC,RURAL,_T,BOTHSEX,78
2017,Hungary,UPPSEC,ALLAREA,_T,MALE,85
2017,Hungary,LOWSEC,RURAL,_T,BOTHSEX,97
2017,Hungary,LOWSEC,RURAL,_T,MALE,97
2017,Hungary,LOWSEC,URBAN,_T,MALE,99
2017,Hungary,LOWSEC,ALLAREA,_T,FEMALE,98
2017,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,99
2017,Hungary,UPPSEC,RURAL,_T,MALE,80
2017,Hungary,UPPSEC,RURAL,_T,FEMALE,76
2017,Hungary,UPPSEC,URBAN,_T,FEMALE,88
2017,Hungary,UPPSEC,URBAN,_T,BOTHSEX,88
2017,Hungary,UPPSEC,URBAN,_T,MALE,88
2017,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,85
2017,Hungary,UPPSEC,ALLAREA,_T,FEMALE,84
2017,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2017,Hungary,LOWSEC,RURAL,_T,FEMALE,97
2017,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2017,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2017,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2017,Hungary,PRIMAR,URBAN,_T,MALE,100
2017,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2017,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2017,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2017,Hungary,LOWSEC,ALLAREA,_T,MALE,99
2018,Hungary,UPPSEC,ALLAREA,_T,FEMALE,86
2018,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,86
2018,Hungary,UPPSEC,URBAN,_T,MALE,89
2018,Hungary,UPPSEC,URBAN,_T,BOTHSEX,89
2018,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2018,Hungary,PRIMAR,URBAN,_T,MALE,99
2018,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2018,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2018,Hungary,PRIMAR,ALLAREA,_T,MALE,99
2018,Hungary,LOWSEC,RURAL,_T,FEMALE,99
2018,Hungary,LOWSEC,RURAL,_T,MALE,97
2018,Hungary,UPPSEC,URBAN,_T,FEMALE,89
2018,Hungary,UPPSEC,RURAL,_T,FEMALE,80
2018,Hungary,UPPSEC,RURAL,_T,MALE,78
2018,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,98
2018,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2018,Hungary,LOWSEC,URBAN,_T,MALE,99
2018,Hungary,LOWSEC,ALLAREA,_T,MALE,98
2018,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2018,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2018,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2018,Hungary,UPPSEC,ALLAREA,_T,MALE,86
2018,Hungary,UPPSEC,RURAL,_T,BOTHSEX,79
2018,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2018,Hungary,PRIMAR,RURAL,_T,MALE,99
2018,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2018,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2019,Hungary,UPPSEC,URBAN,_T,FEMALE,92
2019,Hungary,UPPSEC,URBAN,_T,BOTHSEX,91
2019,Hungary,UPPSEC,URBAN,_T,MALE,90
2019,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,87
2019,Hungary,UPPSEC,ALLAREA,_T,FEMALE,88
2019,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2019,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2019,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2019,Hungary,PRIMAR,URBAN,_T,MALE,100
2019,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2019,Hungary,LOWSEC,URBAN,_T,BOTHSEX,98
2019,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2019,Hungary,LOWSEC,ALLAREA,_T,MALE,97
2019,Hungary,LOWSEC,URBAN,_T,MALE,97
2019,Hungary,UPPSEC,RURAL,_T,MALE,79
2019,Hungary,UPPSEC,RURAL,_T,FEMALE,80
2019,Hungary,PRIMAR,RURAL,_T,MALE,100
2019,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2019,Hungary,UPPSEC,RURAL,_T,BOTHSEX,80
2019,Hungary,UPPSEC,ALLAREA,_T,MALE,86
2019,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2019,Hungary,LOWSEC,RURAL,_T,MALE,97
2019,Hungary,LOWSEC,RURAL,_T,FEMALE,98
2019,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2019,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2019,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2019,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,98
2020,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,98
2020,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2020,Hungary,LOWSEC,URBAN,_T,MALE,99
2020,Hungary,LOWSEC,ALLAREA,_T,MALE,98
2020,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2020,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2020,Hungary,PRIMAR,ALLAREA,_T,FEMALE,100
2020,Hungary,PRIMAR,RURAL,_T,FEMALE,100
2020,Hungary,PRIMAR,RURAL,_T,MALE,100
2020,Hungary,PRIMAR,RURAL,_T,BOTHSEX,100
2020,Hungary,PRIMAR,URBAN,_T,BOTHSEX,100
2020,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,86
2020,Hungary,UPPSEC,URBAN,_T,MALE,90
2020,Hungary,UPPSEC,URBAN,_T,BOTHSEX,91
2020,Hungary,UPPSEC,URBAN,_T,FEMALE,92
2020,Hungary,UPPSEC,RURAL,_T,FEMALE,78
2020,Hungary,UPPSEC,ALLAREA,_T,FEMALE,88
2020,Hungary,UPPSEC,RURAL,_T,MALE,75
2020,Hungary,PRIMAR,URBAN,_T,MALE,100
2020,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,100
2020,Hungary,PRIMAR,URBAN,_T,FEMALE,100
2020,Hungary,PRIMAR,ALLAREA,_T,MALE,100
2020,Hungary,LOWSEC,RURAL,_T,FEMALE,98
2020,Hungary,LOWSEC,RURAL,_T,MALE,98
2020,Hungary,LOWSEC,RURAL,_T,BOTHSEX,98
2020,Hungary,UPPSEC,ALLAREA,_T,MALE,85
2020,Hungary,UPPSEC,RURAL,_T,BOTHSEX,77
2021,Hungary,UPPSEC,RURAL,_T,MALE,75
2021,Hungary,UPPSEC,ALLAREA,_T,FEMALE,86
2021,Hungary,UPPSEC,RURAL,_T,FEMALE,78
2021,Hungary,UPPSEC,ALLAREA,_T,MALE,83
2021,Hungary,LOWSEC,RURAL,_T,BOTHSEX,97
2021,Hungary,LOWSEC,RURAL,_T,MALE,97
2021,Hungary,LOWSEC,RURAL,_T,FEMALE,97
2021,Hungary,PRIMAR,ALLAREA,_T,MALE,99
2021,Hungary,PRIMAR,URBAN,_T,FEMALE,98
2021,Hungary,PRIMAR,ALLAREA,_T,BOTHSEX,99
2021,Hungary,PRIMAR,URBAN,_T,MALE,99
2021,Hungary,UPPSEC,URBAN,_T,FEMALE,89
2021,Hungary,UPPSEC,URBAN,_T,BOTHSEX,88
2021,Hungary,UPPSEC,URBAN,_T,MALE,87
2021,Hungary,UPPSEC,ALLAREA,_T,BOTHSEX,84
2021,Hungary,PRIMAR,URBAN,_T,BOTHSEX,99
2021,Hungary,PRIMAR,RURAL,_T,BOTHSEX,98
2021,Hungary,PRIMAR,RURAL,_T,MALE,98
2021,Hungary,PRIMAR,RURAL,_T,FEMALE,99
2021,Hungary,UPPSEC,RURAL,_T,BOTHSEX,76
2021,Hungary,PRIMAR,ALLAREA,_T,FEMALE,98
2021,Hungary,LOWSEC,URBAN,_T,BOTHSEX,99
2021,Hungary,LOWSEC,URBAN,_T,FEMALE,99
2021,Hungary,LOWSEC,ALLAREA,_T,MALE,98
2021,Hungary,LOWSEC,URBAN,_T,MALE,99
2021,Hungary,LOWSEC,ALLAREA,_T,FEMALE,99
2021,Hungary,LOWSEC,ALLAREA,_T,BOTHSEX,98
2000,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2000,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2000,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2000,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2000,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2000,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2000,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,68
2000,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2000,Iceland,UPPSEC,ALLAREA,_T,MALE,65
2001,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2001,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2001,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2001,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2001,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2001,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,68
2001,Iceland,UPPSEC,ALLAREA,_T,MALE,64
2001,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2001,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2002,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,68
2002,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2002,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2002,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2002,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2002,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2002,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2002,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2002,Iceland,UPPSEC,ALLAREA,_T,MALE,63
2003,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2003,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,67
2003,Iceland,UPPSEC,ALLAREA,_T,MALE,63
2003,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2003,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2003,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2003,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2003,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2003,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2004,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2004,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2004,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2004,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2004,Iceland,UPPSEC,ALLAREA,_T,MALE,62
2004,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,67
2004,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2004,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2004,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2005,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2005,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2005,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2005,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2005,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2005,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2005,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2005,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2005,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2006,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2006,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2006,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2006,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2006,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2006,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2006,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2006,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2006,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2007,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2007,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2007,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2007,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2007,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2007,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2007,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2007,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2007,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2008,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2008,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2008,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2008,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2008,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2008,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2008,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2008,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2008,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2009,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2009,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,65
2009,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2009,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2009,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2009,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2009,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2009,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2009,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2010,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2010,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2010,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2010,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2010,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2010,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2010,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2010,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2010,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2011,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2011,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2011,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2011,Iceland,UPPSEC,ALLAREA,_T,FEMALE,73
2011,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2011,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2011,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2011,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2011,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2012,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2012,Iceland,UPPSEC,ALLAREA,_T,FEMALE,74
2012,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2012,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2012,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2012,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2012,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2012,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2012,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2013,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2013,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2013,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2013,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2013,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2013,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2013,Iceland,UPPSEC,ALLAREA,_T,FEMALE,74
2013,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2013,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2014,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2014,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2014,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2014,Iceland,UPPSEC,ALLAREA,_T,MALE,61
2014,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2014,Iceland,UPPSEC,ALLAREA,_T,FEMALE,74
2014,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2014,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2014,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2015,Iceland,UPPSEC,ALLAREA,_T,FEMALE,75
2015,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,66
2015,Iceland,UPPSEC,ALLAREA,_T,MALE,62
2015,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2015,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2015,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2015,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2015,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2015,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2016,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,67
2016,Iceland,UPPSEC,ALLAREA,_T,FEMALE,75
2016,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2016,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2016,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2016,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2016,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2016,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2016,Iceland,UPPSEC,ALLAREA,_T,MALE,62
2017,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2017,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2017,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2017,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2017,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2017,Iceland,UPPSEC,ALLAREA,_T,FEMALE,75
2017,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,67
2017,Iceland,UPPSEC,ALLAREA,_T,MALE,62
2017,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2018,Iceland,UPPSEC,ALLAREA,_T,BOTHSEX,67
2018,Iceland,UPPSEC,ALLAREA,_T,MALE,62
2018,Iceland,UPPSEC,ALLAREA,_T,FEMALE,76
2018,Iceland,LOWSEC,ALLAREA,_T,BOTHSEX,100
2018,Iceland,LOWSEC,ALLAREA,_T,FEMALE,100
2018,Iceland,LOWSEC,ALLAREA,_T,MALE,100
2018,Iceland,PRIMAR,ALLAREA,_T,FEMALE,100
2018,Iceland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2018,Iceland,PRIMAR,ALLAREA,_T,MALE,100
2000,Ireland,UPPSEC,ALLAREA,_T,FEMALE,88
2000,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,96
2000,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2000,Ireland,LOWSEC,ALLAREA,_T,MALE,96
2000,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2000,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2000,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2000,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2000,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2001,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2001,Ireland,LOWSEC,ALLAREA,_T,MALE,96
2001,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2001,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,97
2001,Ireland,UPPSEC,ALLAREA,_T,FEMALE,88
2001,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2001,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2001,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2001,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2002,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2002,Ireland,UPPSEC,ALLAREA,_T,FEMALE,89
2002,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,97
2002,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2002,Ireland,LOWSEC,ALLAREA,_T,MALE,97
2002,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2002,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2002,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2002,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2003,Ireland,UPPSEC,ALLAREA,_T,FEMALE,89
2003,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2003,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2003,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2003,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2003,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2003,Ireland,LOWSEC,ALLAREA,_T,MALE,97
2003,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2003,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,97
2004,Ireland,LOWSEC,ALLAREA,_T,MALE,97
2004,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2004,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2004,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2004,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2004,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2004,Ireland,UPPSEC,ALLAREA,_T,FEMALE,89
2004,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,97
2004,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2005,Ireland,UPPSEC,ALLAREA,_T,FEMALE,88
2005,Ireland,LOWSEC,ALLAREA,_T,BOTHSEX,97
2005,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
2005,Ireland,UPPSEC,ALLAREA,_T,MALE,81
2005,Ireland,PRIMAR,ALLAREA,_T,MALE,100
2005,Ireland,PRIMAR,ALLAREA,_T,BOTHSEX,100
2005,Ireland,PRIMAR,ALLAREA,_T,FEMALE,100
2005,Ireland,LOWSEC,ALLAREA,_T,MALE,97
2005,Ireland,LOWSEC,ALLAREA,_T,FEMALE,98
2006,Ireland,UPPSEC,ALLAREA,_T,BOTHSEX,85
