Year,GeoAreaName,Education level,Location,Quantile,Value
2006,Uzbekistan,LOWSEC,URBAN,Q4,1.0091
2006,Uzbekistan,LOWSEC,URBAN,Q2,1.00447
2006,Uzbekistan,PRIMAR,ALLAREA,Q5,1
2016,Switzerland,PRIMAR,ALLAREA,_T,1
2016,Switzerland,UPPSEC,ALLAREA,_T,0.98236
2017,Switzerland,UPPSEC,ALLAREA,_T,1.00644
2017,Switzerland,PRIMAR,ALLAREA,_T,0.9972
2017,Switzerland,LOWSEC,ALLAREA,_T,1.00132
2018,Switzerland,LOWSEC,ALLAREA,_T,0.98948
2018,Switzerland,PRIMAR,ALLAREA,_T,1.00471
2018,Switzerland,UPPSEC,ALLAREA,_T,1.0184
2019,Switzerland,UPPSEC,ALLAREA,_T,1.03903
2019,Switzerland,PRIMAR,ALLAREA,_T,1.001
2006,Uzbekistan,PRIMAR,ALLAREA,Q4,1
2006,Uzbekistan,PRIMAR,URBAN,Q2,1
2006,Uzbekistan,LOWSEC,URBAN,Q3,0.96221
2006,Uzbekistan,PRIMAR,URBAN,Q1,0
2006,Uzbekistan,PRIMAR,RURAL,Q4,1
2006,Uzbekistan,LOWSEC,ALLAREA,Q5,0.99942
2006,Uzbekistan,LOWSEC,ALLAREA,Q4,1.02074
2006,Uzbekistan,PRIMAR,RURAL,Q5,1
2006,Uzbekistan,LOWSEC,ALLAREA,Q2,1.0166
2006,Uzbekistan,UPPSEC,RURAL,_T,0.95789
2006,Uzbekistan,UPPSEC,ALLAREA,Q3,1.00394
2006,Uzbekistan,UPPSEC,RURAL,Q2,0.98546
2006,Uzbekistan,UPPSEC,RURAL,Q3,1.0148
2006,Uzbekistan,UPPSEC,RURAL,Q4,0.94867
2006,Uzbekistan,UPPSEC,URBAN,Q2,0.98263
2006,Uzbekistan,UPPSEC,ALLAREA,Q4,0.94531
2006,Uzbekistan,UPPSEC,ALLAREA,Q5,0.91828
2006,Uzbekistan,UPPSEC,ALLAREA,Q2,0.98586
2006,Uzbekistan,LOWSEC,RURAL,Q3,1.01962
2006,Uzbekistan,PRIMAR,RURAL,_T,1
2006,Uzbekistan,LOWSEC,RURAL,Q4,1.0251
2006,Uzbekistan,LOWSEC,RURAL,Q5,1
2006,Uzbekistan,LOWSEC,URBAN,Q5,0.99896
2006,Uzbekistan,PRIMAR,ALLAREA,Q3,1
2005,Türkiye,UPPSEC,ALLAREA,_T,0.80543
2005,Türkiye,PRIMAR,ALLAREA,_T,0.94512
2005,Türkiye,LOWSEC,ALLAREA,_T,0.80318
2006,Türkiye,LOWSEC,ALLAREA,_T,0.83393
2006,Türkiye,PRIMAR,ALLAREA,_T,0.95874
2006,Türkiye,UPPSEC,ALLAREA,_T,0.81602
2007,Türkiye,UPPSEC,ALLAREA,_T,0.82744
2007,Türkiye,PRIMAR,ALLAREA,_T,0.97207
2007,Türkiye,LOWSEC,ALLAREA,_T,0.85995
2006,Uzbekistan,PRIMAR,ALLAREA,Q2,1
2006,Uzbekistan,LOWSEC,URBAN,Q1,0
2006,Uzbekistan,PRIMAR,URBAN,Q3,1
2006,Uzbekistan,LOWSEC,ALLAREA,Q3,1.00969
2006,Uzbekistan,PRIMAR,URBAN,Q4,1
2006,Uzbekistan,PRIMAR,URBAN,Q5,1
2006,Uzbekistan,LOWSEC,ALLAREA,Q1,1.00911
2007,Uzbekistan,PRIMAR,ALLAREA,_T,1.002
2007,Uzbekistan,UPPSEC,ALLAREA,_T,0.97901
2007,Uzbekistan,LOWSEC,ALLAREA,_T,1.00416
2008,Uzbekistan,LOWSEC,ALLAREA,_T,1.00312
2008,Uzbekistan,UPPSEC,ALLAREA,_T,0.97808
2008,Uzbekistan,PRIMAR,ALLAREA,_T,1.001
2009,Uzbekistan,PRIMAR,ALLAREA,_T,1.001
2009,Uzbekistan,UPPSEC,ALLAREA,_T,0.98307
2009,Uzbekistan,LOWSEC,ALLAREA,_T,1.00415
2010,Uzbekistan,LOWSEC,ALLAREA,_T,1.00414
2019,Switzerland,LOWSEC,ALLAREA,_T,0.98993
2020,Switzerland,LOWSEC,ALLAREA,_T,1.00507
2020,Switzerland,UPPSEC,ALLAREA,_T,1.0401
2020,Switzerland,PRIMAR,ALLAREA,_T,0.9983
2021,Switzerland,PRIMAR,ALLAREA,_T,1.0012
2021,Switzerland,UPPSEC,ALLAREA,_T,0.9986
2021,Switzerland,LOWSEC,ALLAREA,_T,1.00495
2000,Tajikistan,LOWSEC,ALLAREA,_T,0.85977
2000,Tajikistan,UPPSEC,ALLAREA,_T,0.80147
2000,Tajikistan,PRIMAR,ALLAREA,_T,0.98314
2001,Tajikistan,PRIMAR,ALLAREA,_T,0.96004
2001,Tajikistan,UPPSEC,ALLAREA,_T,0.67083
2001,Tajikistan,LOWSEC,ALLAREA,_T,0.84589
2002,Tajikistan,LOWSEC,ALLAREA,_T,0.84607
2002,Tajikistan,UPPSEC,ALLAREA,_T,0.66309
2002,Tajikistan,PRIMAR,ALLAREA,_T,0.95803
2003,Tajikistan,PRIMAR,ALLAREA,_T,0.95808
2003,Tajikistan,UPPSEC,ALLAREA,_T,0.66314
2003,Tajikistan,LOWSEC,ALLAREA,_T,0.843
2010,Uzbekistan,UPPSEC,ALLAREA,_T,0.98321
2010,Uzbekistan,PRIMAR,ALLAREA,_T,1.001
2011,Uzbekistan,PRIMAR,ALLAREA,_T,1.001
2011,Uzbekistan,UPPSEC,ALLAREA,_T,0.98571
2011,Uzbekistan,LOWSEC,ALLAREA,_T,1.00414
2021,Uzbekistan,UPPSEC,RURAL,Q1,0.97892
2021,Uzbekistan,UPPSEC,ALLAREA,Q2,0.98524
2021,Uzbekistan,UPPSEC,ALLAREA,Q5,1.01204
2004,Tajikistan,LOWSEC,ALLAREA,_T,0.83692
2004,Tajikistan,UPPSEC,ALLAREA,_T,0.66468
2004,Tajikistan,PRIMAR,ALLAREA,_T,0.96118
2005,Tajikistan,PRIMAR,ALLAREA,_T,0.96432
2005,Tajikistan,UPPSEC,ALLAREA,_T,0.67059
2005,Tajikistan,LOWSEC,ALLAREA,_T,0.83427
2006,Tajikistan,LOWSEC,RURAL,_T,0.86
2006,Tajikistan,PRIMAR,RURAL,Q1,0.95071
2006,Tajikistan,LOWSEC,RURAL,Q1,0.85231
2006,Tajikistan,PRIMAR,RURAL,Q2,0.96358
2006,Tajikistan,PRIMAR,ALLAREA,Q3,0.97671
2006,Tajikistan,LOWSEC,URBAN,Q5,0.88265
2006,Tajikistan,LOWSEC,ALLAREA,Q3,0.81863
2006,Tajikistan,LOWSEC,ALLAREA,Q2,0.78472
2006,Tajikistan,PRIMAR,RURAL,Q5,0.99595
2006,Tajikistan,LOWSEC,URBAN,Q4,0.76948
2006,Tajikistan,LOWSEC,URBAN,Q1,0
2006,Tajikistan,PRIMAR,URBAN,Q3,0.99686
2006,Tajikistan,PRIMAR,URBAN,Q4,0.9247
2006,Tajikistan,PRIMAR,URBAN,Q5,0.97722
2006,Tajikistan,PRIMAR,RURAL,_T,0.9695
2006,Tajikistan,LOWSEC,RURAL,Q5,0.9451
2006,Tajikistan,LOWSEC,RURAL,Q4,0.91842
2006,Tajikistan,PRIMAR,ALLAREA,_T,0.9657
2006,Tajikistan,PRIMAR,ALLAREA,Q1,0.94124
2006,Tajikistan,UPPSEC,ALLAREA,Q1,0.71337
2006,Tajikistan,UPPSEC,RURAL,Q3,0.68121
2006,Tajikistan,UPPSEC,RURAL,Q2,0.6128
2006,Tajikistan,UPPSEC,ALLAREA,Q3,0.6811
2006,Tajikistan,UPPSEC,ALLAREA,Q4,0.61522
2006,Tajikistan,UPPSEC,URBAN,Q2,0
2006,Tajikistan,UPPSEC,URBAN,Q3,0.67468
2008,Türkiye,LOWSEC,ALLAREA,_T,0.91457
2008,Türkiye,PRIMAR,ALLAREA,_T,0.98422
2008,Türkiye,UPPSEC,ALLAREA,_T,0.80178
2009,Türkiye,UPPSEC,ALLAREA,_T,0.86602
2009,Türkiye,PRIMAR,ALLAREA,_T,0.98948
2009,Türkiye,LOWSEC,ALLAREA,_T,0.90492
2010,Türkiye,LOWSEC,ALLAREA,_T,0.92181
2010,Türkiye,PRIMAR,ALLAREA,_T,0.99479
2010,Türkiye,UPPSEC,ALLAREA,_T,0.89098
2021,Uzbekistan,UPPSEC,ALLAREA,Q4,0.96238
2021,Uzbekistan,UPPSEC,URBAN,Q2,0.93106
2021,Uzbekistan,UPPSEC,RURAL,Q4,0.97686
2021,Uzbekistan,UPPSEC,ALLAREA,_T,0.98207
2021,Uzbekistan,UPPSEC,ALLAREA,Q1,0.95084
2021,Uzbekistan,PRIMAR,ALLAREA,_T,0.99988
2021,Uzbekistan,LOWSEC,ALLAREA,Q4,1
2021,Uzbekistan,LOWSEC,ALLAREA,Q5,1.01172
2006,Tajikistan,UPPSEC,URBAN,Q1,0
2006,Tajikistan,UPPSEC,URBAN,Q5,0.80864
2006,Tajikistan,LOWSEC,ALLAREA,_T,0.84402
2006,Tajikistan,PRIMAR,URBAN,_T,0.95581
2006,Tajikistan,LOWSEC,ALLAREA,Q5,0.89966
2006,Tajikistan,PRIMAR,RURAL,Q4,0.99355
2006,Tajikistan,LOWSEC,ALLAREA,Q4,0.87883
2006,Tajikistan,PRIMAR,URBAN,Q2,0
2021,Uzbekistan,PRIMAR,RURAL,Q4,1.00033
2021,Uzbekistan,PRIMAR,URBAN,Q1,1
2021,Uzbekistan,PRIMAR,ALLAREA,Q5,0.99756
2021,Uzbekistan,LOWSEC,URBAN,Q2,1.00231
2021,Uzbekistan,LOWSEC,URBAN,Q4,1
2021,Uzbekistan,LOWSEC,URBAN,Q1,0.98246
2021,Uzbekistan,PRIMAR,RURAL,Q2,1.00376
2021,Uzbekistan,LOWSEC,RURAL,Q2,0.9847
2006,Tajikistan,LOWSEC,URBAN,Q3,0.66586
2006,Tajikistan,PRIMAR,ALLAREA,Q4,0.97521
2006,Tajikistan,PRIMAR,URBAN,Q1,0
2006,Tajikistan,LOWSEC,RURAL,Q3,0.84726
2006,Tajikistan,PRIMAR,RURAL,Q3,0.97286
2006,Tajikistan,LOWSEC,RURAL,Q2,0.7947
2006,Tajikistan,LOWSEC,URBAN,_T,0.80033
2006,Tajikistan,LOWSEC,URBAN,Q2,0
2006,Tajikistan,PRIMAR,ALLAREA,Q5,0.98075
2006,Tajikistan,PRIMAR,ALLAREA,Q2,0.95664
2006,Tajikistan,UPPSEC,ALLAREA,_T,0.68121
2006,Tajikistan,UPPSEC,RURAL,_T,0.67196
2006,Tajikistan,UPPSEC,RURAL,Q1,0.73104
2006,Tajikistan,LOWSEC,ALLAREA,Q1,0.82647
2006,Tajikistan,UPPSEC,ALLAREA,Q2,0.60492
2006,Tajikistan,UPPSEC,ALLAREA,Q5,0.78547
2006,Tajikistan,UPPSEC,URBAN,Q4,0.555
2006,Tajikistan,UPPSEC,RURAL,Q5,0.71684
2006,Tajikistan,UPPSEC,RURAL,Q4,0.63929
2006,Tajikistan,UPPSEC,URBAN,_T,0.71023
2007,Tajikistan,PRIMAR,ALLAREA,_T,0.97457
2007,Tajikistan,UPPSEC,ALLAREA,_T,0.68534
2007,Tajikistan,LOWSEC,ALLAREA,_T,0.84538
2008,Tajikistan,LOWSEC,ALLAREA,_T,0.85903
2021,Uzbekistan,LOWSEC,RURAL,_T,1.00139
2021,Uzbekistan,LOWSEC,RURAL,Q5,0
2021,Uzbekistan,LOWSEC,ALLAREA,_T,1.00002
2021,Uzbekistan,PRIMAR,URBAN,_T,0.99896
2021,Uzbekistan,UPPSEC,RURAL,Q3,1.00202
2021,Uzbekistan,UPPSEC,RURAL,Q2,1.01503
2021,Uzbekistan,UPPSEC,ALLAREA,Q3,0.99945
2021,Uzbekistan,UPPSEC,RURAL,_T,0.99686
2008,Tajikistan,UPPSEC,ALLAREA,_T,0.69417
2008,Tajikistan,PRIMAR,ALLAREA,_T,0.97965
2009,Tajikistan,PRIMAR,ALLAREA,_T,0.98272
2009,Tajikistan,UPPSEC,ALLAREA,_T,0.69888
2009,Tajikistan,LOWSEC,ALLAREA,_T,0.87473
2010,Tajikistan,LOWSEC,ALLAREA,_T,0.89116
2010,Tajikistan,UPPSEC,ALLAREA,_T,0.70661
2010,Tajikistan,PRIMAR,ALLAREA,_T,0.98579
2011,Tajikistan,PRIMAR,ALLAREA,_T,0.98783
2021,Uzbekistan,PRIMAR,ALLAREA,Q1,1.00577
2021,Uzbekistan,UPPSEC,URBAN,_T,0.96635
2021,Uzbekistan,LOWSEC,ALLAREA,Q1,0.99259
2021,Uzbekistan,LOWSEC,ALLAREA,Q3,1.00562
2021,Uzbekistan,PRIMAR,RURAL,Q5,1
2021,Uzbekistan,LOWSEC,ALLAREA,Q2,0.99003
2021,Uzbekistan,PRIMAR,URBAN,Q5,0.9974
2021,Uzbekistan,PRIMAR,URBAN,Q4,1
2011,Türkiye,UPPSEC,ALLAREA,_T,0.91803
2011,Türkiye,PRIMAR,ALLAREA,_T,0.99897
2011,Türkiye,LOWSEC,ALLAREA,_T,0.93689
2012,Türkiye,LOWSEC,ALLAREA,_T,0.94839
2012,Türkiye,PRIMAR,ALLAREA,_T,0.99898
2012,Türkiye,UPPSEC,ALLAREA,_T,0.94504
2013,Türkiye,UPPSEC,ALLAREA,_T,1.0465
2013,Türkiye,PRIMAR,ALLAREA,_T,0.99203
2013,Türkiye,LOWSEC,ALLAREA,_T,0.95643
2021,Uzbekistan,PRIMAR,URBAN,Q3,1
2021,Uzbekistan,LOWSEC,URBAN,Q3,1
2021,Uzbekistan,PRIMAR,URBAN,Q2,1
2021,Uzbekistan,PRIMAR,ALLAREA,Q4,1.00001
2021,Uzbekistan,PRIMAR,ALLAREA,Q2,1.00263
2021,Uzbekistan,PRIMAR,ALLAREA,Q3,0.99291
2021,Uzbekistan,LOWSEC,URBAN,Q5,1.0016
2021,Uzbekistan,LOWSEC,RURAL,Q1,0.9969
2014,Türkiye,LOWSEC,ALLAREA,Q4,0.97533
2014,Türkiye,LOWSEC,ALLAREA,Q3,0.98139
2014,Türkiye,LOWSEC,ALLAREA,Q2,0.94985
2014,Türkiye,PRIMAR,RURAL,Q5,0
2014,Türkiye,LOWSEC,ALLAREA,_T,0.95645
2014,Türkiye,PRIMAR,URBAN,_T,0.99287
2014,Türkiye,LOWSEC,ALLAREA,Q1,0.8678
2014,Türkiye,UPPSEC,RURAL,Q2,0.68529
2014,Türkiye,UPPSEC,RURAL,Q3,0.66739
2014,Türkiye,UPPSEC,ALLAREA,Q5,1.06818
2014,Türkiye,UPPSEC,ALLAREA,Q4,1.14635
2014,Türkiye,UPPSEC,URBAN,Q1,0.86131
2014,Türkiye,UPPSEC,URBAN,Q2,1.21914
2014,Türkiye,UPPSEC,URBAN,Q5,1.05549
2014,Türkiye,UPPSEC,URBAN,Q4,1.13234
2014,Türkiye,PRIMAR,ALLAREA,_T,0.9869
2021,Uzbekistan,PRIMAR,RURAL,Q1,1.00763
2021,Uzbekistan,PRIMAR,RURAL,Q3,0.98826
2021,Uzbekistan,LOWSEC,RURAL,Q4,1
2021,Uzbekistan,PRIMAR,RURAL,_T,1.00062
2021,Uzbekistan,LOWSEC,RURAL,Q3,1.00979
2021,Uzbekistan,LOWSEC,URBAN,_T,0.99855
2021,Uzbekistan,UPPSEC,URBAN,Q1,0.88302
2021,Uzbekistan,UPPSEC,URBAN,Q4,0.94621
2014,Türkiye,UPPSEC,ALLAREA,_T,1.03332
2014,Türkiye,PRIMAR,ALLAREA,Q1,0.96435
2014,Türkiye,UPPSEC,ALLAREA,Q1,0.77638
2014,Türkiye,PRIMAR,RURAL,Q2,1.0079
2014,Türkiye,LOWSEC,RURAL,Q1,0.8062
2014,Türkiye,LOWSEC,RURAL,Q2,0.96092
2014,Türkiye,PRIMAR,RURAL,Q3,1
2014,Türkiye,LOWSEC,RURAL,_T,0.86244
2014,Türkiye,LOWSEC,URBAN,_T,0.98382
2014,Türkiye,LOWSEC,RURAL,Q4,0
2014,Türkiye,PRIMAR,ALLAREA,Q4,0.99883
2014,Türkiye,LOWSEC,URBAN,Q1,0.99921
2014,Türkiye,LOWSEC,URBAN,Q2,0.95309
2014,Türkiye,PRIMAR,URBAN,Q2,0.97793
2014,Türkiye,LOWSEC,URBAN,Q3,0.98357
2014,Türkiye,PRIMAR,URBAN,Q3,0.99532
2014,Türkiye,UPPSEC,ALLAREA,Q3,0.9769
2014,Türkiye,UPPSEC,RURAL,Q1,0.73855
2014,Türkiye,UPPSEC,RURAL,_T,0.81613
2014,Türkiye,UPPSEC,ALLAREA,Q2,1.0828
2014,Türkiye,UPPSEC,URBAN,Q3,1.02001
2014,Türkiye,UPPSEC,RURAL,Q5,0
2014,Türkiye,UPPSEC,RURAL,Q4,0
2014,Türkiye,UPPSEC,URBAN,_T,1.07548
2014,Türkiye,LOWSEC,URBAN,Q5,0.9961
2014,Türkiye,PRIMAR,ALLAREA,Q3,0.99583
2014,Türkiye,PRIMAR,ALLAREA,Q5,0.99841
2014,Türkiye,PRIMAR,ALLAREA,Q2,0.98612
2014,Türkiye,PRIMAR,RURAL,Q1,0.95773
2014,Türkiye,LOWSEC,RURAL,Q3,0.97593
2014,Türkiye,LOWSEC,RURAL,Q5,0
2014,Türkiye,PRIMAR,RURAL,_T,0.97054
2014,Türkiye,LOWSEC,URBAN,Q4,0.97393
2014,Türkiye,PRIMAR,URBAN,Q4,1.00249
2014,Türkiye,PRIMAR,URBAN,Q5,0.99833
2014,Türkiye,PRIMAR,URBAN,Q1,0.97906
2014,Türkiye,PRIMAR,RURAL,Q4,0
2014,Türkiye,LOWSEC,ALLAREA,Q5,0.99617
2015,Türkiye,UPPSEC,ALLAREA,_T,1.01675
2015,Türkiye,PRIMAR,ALLAREA,_T,1
2015,Türkiye,LOWSEC,ALLAREA,_T,0.97167
2016,Türkiye,LOWSEC,ALLAREA,_T,0.97602
2016,Türkiye,PRIMAR,ALLAREA,_T,1
2016,Türkiye,UPPSEC,ALLAREA,_T,1.02927
2017,Türkiye,UPPSEC,ALLAREA,_T,1.0381
2017,Türkiye,PRIMAR,ALLAREA,_T,1
2017,Türkiye,LOWSEC,ALLAREA,_T,0.98029
2018,Türkiye,LOWSEC,ALLAREA,_T,0.98349
2018,Türkiye,PRIMAR,ALLAREA,_T,1
2018,Türkiye,UPPSEC,ALLAREA,_T,1.04651
2000,Turkmenistan,UPPSEC,ALLAREA,_T,1.03082
2000,Turkmenistan,PRIMAR,ALLAREA,_T,1
2000,Turkmenistan,LOWSEC,ALLAREA,_T,0.99798
2001,Turkmenistan,LOWSEC,ALLAREA,_T,0.99798
2001,Turkmenistan,PRIMAR,ALLAREA,_T,1
2001,Turkmenistan,UPPSEC,ALLAREA,_T,1.03079
2002,Turkmenistan,UPPSEC,ALLAREA,_T,1.03075
2002,Turkmenistan,PRIMAR,ALLAREA,_T,1
2002,Turkmenistan,LOWSEC,ALLAREA,_T,0.99698
2003,Turkmenistan,LOWSEC,ALLAREA,_T,0.99698
2003,Turkmenistan,PRIMAR,ALLAREA,_T,1
2003,Turkmenistan,UPPSEC,ALLAREA,_T,1.03175
2004,Turkmenistan,UPPSEC,ALLAREA,_T,1.03277
2004,Turkmenistan,PRIMAR,ALLAREA,_T,1
2004,Turkmenistan,LOWSEC,ALLAREA,_T,0.99698
2005,Turkmenistan,LOWSEC,ALLAREA,_T,0.99698
2005,Turkmenistan,PRIMAR,ALLAREA,_T,1
2005,Turkmenistan,UPPSEC,ALLAREA,_T,1.03273
2006,Turkmenistan,UPPSEC,ALLAREA,_T,1.03372
2006,Turkmenistan,PRIMAR,ALLAREA,_T,1.00381
2006,Turkmenistan,LOWSEC,ALLAREA,_T,0.99385
2007,Turkmenistan,LOWSEC,ALLAREA,_T,0.99799
2007,Turkmenistan,UPPSEC,ALLAREA,_T,1.03474
2007,Turkmenistan,PRIMAR,ALLAREA,_T,1
2008,Turkmenistan,PRIMAR,ALLAREA,_T,1
2008,Turkmenistan,UPPSEC,ALLAREA,_T,1.03365
2008,Turkmenistan,LOWSEC,ALLAREA,_T,0.99799
2009,Turkmenistan,LOWSEC,ALLAREA,_T,0.99799
2009,Turkmenistan,UPPSEC,ALLAREA,_T,1.03361
2009,Turkmenistan,PRIMAR,ALLAREA,_T,1
2010,Turkmenistan,PRIMAR,ALLAREA,_T,1
2010,Turkmenistan,UPPSEC,ALLAREA,_T,1.03358
2010,Turkmenistan,LOWSEC,ALLAREA,_T,0.99899
2011,Turkmenistan,LOWSEC,ALLAREA,_T,0.99899
2011,Turkmenistan,UPPSEC,ALLAREA,_T,1.03354
2011,Turkmenistan,PRIMAR,ALLAREA,_T,1
2012,Turkmenistan,PRIMAR,ALLAREA,_T,1
2012,Turkmenistan,UPPSEC,ALLAREA,_T,1.03351
2012,Turkmenistan,LOWSEC,ALLAREA,_T,0.99899
2013,Turkmenistan,LOWSEC,ALLAREA,_T,1
2013,Turkmenistan,UPPSEC,ALLAREA,_T,1.03347
2013,Turkmenistan,PRIMAR,ALLAREA,_T,1
2014,Turkmenistan,PRIMAR,ALLAREA,_T,1
2014,Turkmenistan,UPPSEC,ALLAREA,_T,1.03448
2014,Turkmenistan,LOWSEC,ALLAREA,_T,1
2015,Turkmenistan,LOWSEC,ALLAREA,_T,1.00261
2015,Turkmenistan,UPPSEC,ALLAREA,_T,1.02819
2015,Turkmenistan,PRIMAR,ALLAREA,_T,0.9971
2016,Turkmenistan,UPPSEC,URBAN,Q3,0
2016,Turkmenistan,UPPSEC,URBAN,Q4,1.05697
2016,Turkmenistan,UPPSEC,URBAN,Q5,0.97957
2016,Turkmenistan,UPPSEC,URBAN,Q2,0
2016,Turkmenistan,UPPSEC,URBAN,Q1,0
2016,Turkmenistan,PRIMAR,URBAN,Q2,0
2016,Turkmenistan,LOWSEC,URBAN,Q2,0
2016,Turkmenistan,LOWSEC,URBAN,Q1,0
2016,Turkmenistan,PRIMAR,ALLAREA,Q4,1
2016,Turkmenistan,LOWSEC,URBAN,Q4,0.98833
2016,Turkmenistan,PRIMAR,RURAL,_T,0.99548
2016,Turkmenistan,LOWSEC,ALLAREA,Q2,1.01307
2016,Turkmenistan,LOWSEC,ALLAREA,Q3,1
2016,Turkmenistan,LOWSEC,ALLAREA,Q4,0.99154
2016,Turkmenistan,LOWSEC,ALLAREA,Q5,0.99304
2016,Turkmenistan,PRIMAR,RURAL,Q4,1
2016,Turkmenistan,PRIMAR,URBAN,Q1,0
2016,Turkmenistan,LOWSEC,RURAL,_T,1.00838
2016,Turkmenistan,PRIMAR,RURAL,Q3,0.98447
2016,Turkmenistan,LOWSEC,RURAL,Q2,1.0138
2016,Turkmenistan,PRIMAR,RURAL,Q1,1
2016,Turkmenistan,PRIMAR,ALLAREA,Q5,1
2016,Turkmenistan,PRIMAR,ALLAREA,Q2,1
2016,Turkmenistan,PRIMAR,ALLAREA,_T,0.99713
2016,Turkmenistan,UPPSEC,ALLAREA,_T,1.0282
2016,Turkmenistan,UPPSEC,ALLAREA,Q1,1.09122
2016,Turkmenistan,PRIMAR,ALLAREA,Q1,1
2016,Turkmenistan,UPPSEC,RURAL,Q2,0.99319
2016,Turkmenistan,UPPSEC,RURAL,Q3,1.02436
2016,Turkmenistan,UPPSEC,URBAN,_T,1.02567
2016,Turkmenistan,UPPSEC,RURAL,Q4,1.01156
2016,Turkmenistan,UPPSEC,RURAL,Q5,0
2016,Turkmenistan,UPPSEC,ALLAREA,Q4,1.04833
2016,Turkmenistan,UPPSEC,ALLAREA,Q5,0.97957
2016,Turkmenistan,UPPSEC,ALLAREA,Q2,0.99317
2016,Turkmenistan,PRIMAR,RURAL,Q5,0
2016,Turkmenistan,PRIMAR,URBAN,Q5,1
2016,Turkmenistan,PRIMAR,URBAN,Q4,1
2016,Turkmenistan,PRIMAR,URBAN,Q3,0
2016,Turkmenistan,LOWSEC,URBAN,Q3,0
2016,Turkmenistan,LOWSEC,RURAL,Q5,0
2016,Turkmenistan,LOWSEC,RURAL,Q3,1
2016,Turkmenistan,LOWSEC,RURAL,Q4,0
2016,Turkmenistan,LOWSEC,URBAN,_T,0.99198
2016,Turkmenistan,PRIMAR,ALLAREA,Q3,0.98576
2016,Turkmenistan,LOWSEC,URBAN,Q5,0.99304
2016,Turkmenistan,LOWSEC,RURAL,Q1,1.01289
2016,Turkmenistan,PRIMAR,RURAL,Q2,1
2016,Turkmenistan,LOWSEC,ALLAREA,_T,1.00258
2016,Turkmenistan,LOWSEC,ALLAREA,Q1,1.01199
2016,Turkmenistan,PRIMAR,URBAN,_T,1
2016,Turkmenistan,UPPSEC,RURAL,_T,1.02904
2016,Turkmenistan,UPPSEC,RURAL,Q1,1.07345
2016,Turkmenistan,UPPSEC,ALLAREA,Q3,1.02174
2017,Turkmenistan,LOWSEC,ALLAREA,_T,1
2017,Turkmenistan,UPPSEC,ALLAREA,_T,1.03333
2017,Turkmenistan,PRIMAR,ALLAREA,_T,0.999
2018,Turkmenistan,PRIMAR,ALLAREA,_T,0.999
2018,Turkmenistan,UPPSEC,ALLAREA,_T,1.0333
2018,Turkmenistan,LOWSEC,ALLAREA,_T,1
2019,Turkmenistan,LOWSEC,URBAN,Q3,1
2019,Turkmenistan,PRIMAR,ALLAREA,Q4,0.99457
2019,Turkmenistan,PRIMAR,URBAN,Q3,0.99097
2019,Turkmenistan,PRIMAR,URBAN,Q4,0.99219
2019,Turkmenistan,PRIMAR,URBAN,Q5,0.984
2019,Turkmenistan,PRIMAR,URBAN,Q1,0
2019,Turkmenistan,LOWSEC,ALLAREA,_T,1.00535
2019,Turkmenistan,PRIMAR,URBAN,_T,0.99282
2019,Turkmenistan,LOWSEC,ALLAREA,Q1,0.99051
2019,Turkmenistan,UPPSEC,ALLAREA,_T,1.03427
2019,Turkmenistan,PRIMAR,ALLAREA,_T,0.99869
2019,Turkmenistan,PRIMAR,ALLAREA,Q5,0.98407
2019,Turkmenistan,LOWSEC,RURAL,Q2,1.01557
2019,Turkmenistan,PRIMAR,RURAL,Q2,1.00301
2019,Turkmenistan,PRIMAR,RURAL,Q3,1.01108
2019,Turkmenistan,LOWSEC,RURAL,_T,1.00292
2019,Turkmenistan,LOWSEC,URBAN,Q4,1
2019,Turkmenistan,LOWSEC,URBAN,Q1,0
2019,Turkmenistan,LOWSEC,URBAN,Q2,0
2019,Turkmenistan,PRIMAR,URBAN,Q2,0
2019,Turkmenistan,PRIMAR,RURAL,Q4,1
2019,Turkmenistan,LOWSEC,ALLAREA,Q5,1.01703
2019,Turkmenistan,LOWSEC,ALLAREA,Q4,1
2019,Turkmenistan,LOWSEC,ALLAREA,Q3,1.00629
2019,Turkmenistan,LOWSEC,URBAN,_T,1.0095
2019,Turkmenistan,LOWSEC,RURAL,Q4,1
2019,Turkmenistan,LOWSEC,RURAL,Q3,1.0083
2019,Turkmenistan,LOWSEC,RURAL,Q5,0
2019,Turkmenistan,PRIMAR,RURAL,_T,1.00349
2019,Turkmenistan,PRIMAR,ALLAREA,Q1,1.0084
2019,Turkmenistan,LOWSEC,RURAL,Q1,0.99183
2019,Turkmenistan,PRIMAR,RURAL,Q1,1.00021
2019,Turkmenistan,LOWSEC,URBAN,Q5,1.01712
2019,Turkmenistan,PRIMAR,ALLAREA,Q3,1.00399
2019,Turkmenistan,PRIMAR,ALLAREA,Q2,1.00263
2019,Turkmenistan,LOWSEC,ALLAREA,Q2,1.01476
2020,Turkmenistan,PRIMAR,ALLAREA,_T,0.999
2020,Turkmenistan,UPPSEC,ALLAREA,_T,1.03423
2020,Turkmenistan,LOWSEC,ALLAREA,_T,1.001
2000,Ukraine,PRIMAR,ALLAREA,_T,1
2000,Ukraine,UPPSEC,ALLAREA,_T,1.02123
2000,Ukraine,LOWSEC,ALLAREA,_T,1.00506
2001,Ukraine,LOWSEC,ALLAREA,_T,1.00607
