Year,GeoAreaName,IHR Capacity,Value
2013,Romania,IHR10,89
2013,Romania,IHR01,50
2016,Portugal,IHR06,100
2017,Portugal,IHR01,100
2017,Portugal,IHR02,100
2017,Portugal,IHR03,95
2017,Portugal,IHR04,88
2017,Portugal,IHR07,60
2017,Portugal,IHR10,89
2017,Portugal,IHR11,93
2017,Portugal,IHR12,100
2017,Portugal,IHR13,92
2017,Portugal,IHR05,100
2017,Portugal,IHR06,86
2017,Portugal,IHR09,77
2017,Portugal,IHR08,100
2018,Portugal,SPAR01,87
2018,Portugal,SPAR02,100
2018,Portugal,SPAR03,20
2018,Portugal,SPAR04,80
2018,Portugal,SPAR05,100
2018,Portugal,SPAR06,80
2018,Portugal,SPAR07,80
2018,Portugal,SPAR08,80
2018,Portugal,SPAR09,93
2018,Portugal,SPAR10,80
2018,Portugal,SPAR11,80
2018,Portugal,SPAR12,80
2018,Portugal,SPAR13,40
2014,Serbia,IHR07,0
2014,Serbia,IHR06,43
2014,Serbia,IHR05,36
2014,Serbia,IHR12,46
2014,Serbia,IHR10,56
2014,Serbia,IHR11,40
2014,Serbia,IHR04,54
2014,Serbia,IHR02,30
2014,Serbia,IHR01,75
2014,Serbia,IHR13,69
2019,Portugal,SPAR07,80
2019,Portugal,SPAR09,93
2019,Portugal,SPAR12,80
2019,Portugal,SPAR01,87
2019,Portugal,SPAR02,100
2019,Portugal,SPAR03,40
2016,Serbia,IHR01,25
2016,Serbia,IHR02,20
2016,Serbia,IHR03,30
2016,Serbia,IHR04,65
2016,Serbia,IHR09,0
2019,Portugal,SPAR04,100
2019,Portugal,SPAR05,100
2019,Portugal,SPAR06,80
2019,Portugal,SPAR13,40
2019,Portugal,SPAR11,100
2019,Portugal,SPAR10,80
2019,Portugal,SPAR08,80
2020,Portugal,SPAR01,87
2020,Portugal,SPAR02,100
2020,Portugal,SPAR03,60
2020,Portugal,SPAR04,80
2020,Portugal,SPAR09,93
2016,Serbia,IHR10,100
2016,Serbia,IHR11,40
2016,Serbia,IHR13,38
2016,Serbia,IHR12,23
2016,Serbia,IHR05,45
2016,Serbia,IHR06,43
2016,Serbia,IHR07,0
2016,Serbia,IHR08,55
2017,Serbia,IHR01,25
2017,Serbia,IHR02,20
2020,Portugal,SPAR10,80
2020,Portugal,SPAR11,100
2020,Portugal,SPAR12,80
2020,Portugal,SPAR13,40
2020,Portugal,SPAR05,100
2020,Portugal,SPAR06,80
2020,Portugal,SPAR07,80
2020,Portugal,SPAR08,80
2021,Portugal,SPAR2-C07,87
2021,Portugal,SPAR2-C08,93
2021,Portugal,SPAR2-C09,93
2021,Portugal,SPAR2-C10,87
2021,Portugal,SPAR2-C11,100
2021,Portugal,SPAR2-C05,80
2021,Portugal,SPAR2-C12,80
2021,Portugal,SPAR2-C13,100
2021,Portugal,SPAR2-C01,70
2017,Serbia,IHR03,40
2017,Serbia,IHR04,65
2017,Serbia,IHR10,100
2017,Serbia,IHR11,60
2017,Serbia,IHR12,62
2017,Serbia,IHR13,38
2017,Serbia,IHR05,63
2017,Serbia,IHR06,43
2017,Serbia,IHR07,0
2017,Serbia,IHR08,55
2017,Serbia,IHR09,0
2018,Serbia,SPAR01,87
2018,Serbia,SPAR05,53
2018,Serbia,SPAR06,60
2018,Serbia,SPAR11,0
2018,Serbia,SPAR12,80
2018,Serbia,SPAR13,60
2018,Serbia,SPAR03,80
2018,Serbia,SPAR04,80
2018,Serbia,SPAR02,80
2018,Serbia,SPAR07,80
2018,Serbia,SPAR08,80
2018,Serbia,SPAR09,73
2018,Serbia,SPAR10,80
2019,Serbia,SPAR08,80
2019,Serbia,SPAR09,73
2019,Serbia,SPAR10,80
2019,Serbia,SPAR11,0
2019,Serbia,SPAR12,80
2019,Serbia,SPAR13,60
2019,Serbia,SPAR01,87
2019,Serbia,SPAR02,90
2019,Serbia,SPAR03,80
2019,Serbia,SPAR04,80
2019,Serbia,SPAR05,53
2019,Serbia,SPAR06,60
2019,Serbia,SPAR07,80
2020,Serbia,SPAR01,87
2020,Serbia,SPAR02,90
2020,Serbia,SPAR03,80
2021,Portugal,SPAR2-C02,93
2021,Portugal,SPAR2-C03,90
2021,Portugal,SPAR2-C04,84
2021,Portugal,SPAR2-C06,80
2021,Portugal,SPAR2-C14,100
2020,Serbia,SPAR04,80
2020,Serbia,SPAR05,53
2020,Serbia,SPAR07,80
2020,Serbia,SPAR09,73
2020,Serbia,SPAR08,80
2020,Serbia,SPAR06,60
2013,Slovakia,IHR11,100
2013,Slovakia,IHR10,100
2013,Slovakia,IHR09,71
2013,Slovakia,IHR04,100
2013,Slovakia,IHR06,100
2020,Serbia,SPAR10,80
2020,Serbia,SPAR11,0
2020,Serbia,SPAR12,100
2020,Serbia,SPAR13,60
2021,Serbia,SPAR2-C08,67
2021,Serbia,SPAR2-C09,67
2013,Romania,IHR08,76
2013,Romania,IHR07,40
2013,Romania,IHR06,71
2013,Romania,IHR05,73
2014,Romania,IHR02,66
2021,Serbia,SPAR2-C13,80
2021,Serbia,SPAR2-C14,100
2021,Serbia,SPAR2-C15,60
2021,Serbia,SPAR2-C01,90
2021,Serbia,SPAR2-C02,93
2021,Serbia,SPAR2-C03,90
2021,Serbia,SPAR2-C04,48
2021,Serbia,SPAR2-C05,100
2021,Serbia,SPAR2-C06,50
2021,Serbia,SPAR2-C07,80
2014,Romania,IHR03,80
2014,Romania,IHR10,89
2014,Romania,IHR09,62
2014,Romania,IHR04,89
2014,Romania,IHR07,40
2021,Portugal,SPAR2-C15,40
2021,Spain,SPAR2-C07,100
2021,Spain,SPAR2-C08,93
2021,Spain,SPAR2-C09,100
2010,Sweden,IHR11,93
2021,Serbia,SPAR2-C12,80
2021,Serbia,SPAR2-C11,0
2021,Serbia,SPAR2-C10,20
2010,Slovakia,IHR01,75
2010,Slovakia,IHR09,61
2014,Romania,IHR06,71
2014,Romania,IHR13,92
2014,Romania,IHR01,75
2014,Romania,IHR05,81
2014,Romania,IHR11,87
2010,Sweden,IHR02,83
2010,Sweden,IHR01,100
2010,Sweden,IHR08,92
2010,Sweden,IHR05,80
2010,Sweden,IHR04,83
2010,Slovakia,IHR02,71
2010,Slovakia,IHR07,0
2010,Slovakia,IHR06,10
2010,Slovakia,IHR08,74
2010,Slovakia,IHR04,100
2014,Romania,IHR12,85
2014,Romania,IHR08,76
2015,Romania,IHR04,82
2015,Romania,IHR05,82
2015,Romania,IHR06,71
2010,Sweden,IHR06,90
2010,Sweden,IHR03,87
2010,Sweden,IHR07,16
2010,Sweden,IHR09,89
2010,Sweden,IHR10,84
2010,Slovakia,IHR13,86
2010,Slovakia,IHR12,85
2010,Slovakia,IHR10,76
2010,Slovakia,IHR11,93
2010,Slovakia,IHR03,60
2010,Sweden,IHR13,100
2010,Sweden,IHR12,78
2011,Sweden,IHR11,100
2011,Sweden,IHR04,78
2011,Sweden,IHR08,100
2011,Sweden,IHR03,95
2011,Sweden,IHR06,100
2011,Sweden,IHR05,90
2011,Sweden,IHR09,85
2011,Sweden,IHR13,100
2011,Sweden,IHR12,100
2011,Sweden,IHR10,100
2011,Sweden,IHR02,100
2011,Sweden,IHR07,0
2011,Sweden,IHR01,100
2010,Slovakia,IHR05,42
2011,Slovakia,IHR01,100
2011,Slovakia,IHR03,90
2011,Slovakia,IHR11,100
2011,Slovakia,IHR06,71
2011,Slovakia,IHR07,0
2011,Slovakia,IHR08,80
2011,Slovakia,IHR04,64
2011,Slovakia,IHR02,100
2011,Slovakia,IHR05,80
2012,Sweden,IHR11,100
2012,Sweden,IHR07,80
2012,Sweden,IHR05,100
2012,Sweden,IHR08,100
2012,Sweden,IHR02,100
2011,Slovakia,IHR12,58
2011,Slovakia,IHR13,75
2011,Slovakia,IHR09,25
2011,Slovakia,IHR10,100
2012,Slovakia,IHR13,50
2015,Romania,IHR07,40
2015,Romania,IHR13,100
2015,Romania,IHR01,67
2015,Romania,IHR02,83
2015,Romania,IHR03,80
2015,Romania,IHR08,76
2015,Romania,IHR09,57
2015,Romania,IHR10,89
2015,Romania,IHR11,93
2015,Romania,IHR12,92
2012,Sweden,IHR06,100
2012,Sweden,IHR09,88
2012,Sweden,IHR10,100
2012,Sweden,IHR12,100
2012,Sweden,IHR13,100
2012,Slovakia,IHR12,77
2012,Slovakia,IHR11,100
2012,Slovakia,IHR03,100
2012,Slovakia,IHR02,100
2012,Slovakia,IHR01,100
2012,Sweden,IHR01,100
2012,Sweden,IHR03,95
2012,Sweden,IHR04,100
2013,Sweden,IHR05,83
2013,Sweden,IHR04,94
2013,Sweden,IHR12,85
2013,Sweden,IHR11,87
2013,Sweden,IHR06,100
2013,Sweden,IHR09,85
2013,Sweden,IHR08,96
2016,Romania,IHR04,82
2016,Romania,IHR05,82
2016,Romania,IHR06,71
2016,Romania,IHR07,40
2016,Romania,IHR08,76
2013,Sweden,IHR03,95
2013,Sweden,IHR02,73
2013,Sweden,IHR01,100
2013,Sweden,IHR13,92
2013,Sweden,IHR07,100
2013,Sweden,IHR10,100
2014,Sweden,IHR02,73
2014,Sweden,IHR03,95
2014,Sweden,IHR04,94
2014,Sweden,IHR06,100
2012,Slovakia,IHR06,100
2012,Slovakia,IHR08,86
2012,Slovakia,IHR05,90
2012,Slovakia,IHR10,89
2012,Slovakia,IHR04,89
2016,Romania,IHR13,100
2016,Romania,IHR01,75
2016,Romania,IHR02,83
2016,Romania,IHR03,80
2016,Romania,IHR09,57
2012,Slovakia,IHR07,40
2012,Slovakia,IHR09,9
2013,Slovakia,IHR02,100
2013,Slovakia,IHR01,100
2013,Slovakia,IHR03,100
2014,Sweden,IHR07,100
2014,Sweden,IHR08,96
2014,Sweden,IHR12,85
2014,Sweden,IHR11,87
2014,Sweden,IHR10,100
2016,Romania,IHR10,89
2016,Romania,IHR11,93
2016,Romania,IHR12,77
2017,Romania,IHR05,82
2017,Romania,IHR06,71
2014,Sweden,IHR05,83
2014,Sweden,IHR01,100
2014,Sweden,IHR09,85
2014,Sweden,IHR13,92
2015,Sweden,IHR01,100
2017,Romania,IHR07,40
2017,Romania,IHR08,76
2017,Romania,IHR01,75
2017,Romania,IHR02,83
2017,Romania,IHR03,80
2010,Switzerland,IHR09,61
2010,Switzerland,IHR03,80
2010,Switzerland,IHR10,76
2010,Switzerland,IHR05,73
2010,Switzerland,IHR06,90
2010,Switzerland,IHR07,33
2010,Switzerland,IHR08,100
2010,Switzerland,IHR04,79
2010,Switzerland,IHR11,100
2010,Switzerland,IHR13,80
2015,Sweden,IHR02,73
2015,Sweden,IHR03,95
2015,Sweden,IHR08,96
2015,Sweden,IHR09,85
2015,Sweden,IHR10,100
2011,Switzerland,IHR03,75
2011,Switzerland,IHR07,25
2011,Switzerland,IHR01,100
2011,Switzerland,IHR08,100
2011,Switzerland,IHR09,73
2017,Romania,IHR04,88
2017,Romania,IHR09,52
2017,Romania,IHR10,89
2017,Romania,IHR12,77
2017,Romania,IHR13,85
2017,Romania,IHR11,93
2018,Romania,SPAR07,60
2018,Romania,SPAR08,100
2018,Romania,SPAR09,80
2018,Romania,SPAR12,40
2018,Romania,SPAR03,20
2015,Sweden,IHR11,87
2015,Sweden,IHR12,85
2015,Sweden,IHR04,94
2015,Sweden,IHR05,83
2015,Sweden,IHR06,100
2011,Switzerland,IHR10,100
2011,Switzerland,IHR11,92
2011,Switzerland,IHR12,100
2011,Switzerland,IHR02,100
2011,Switzerland,IHR06,71
2015,Sweden,IHR07,100
2015,Sweden,IHR13,92
2016,Sweden,IHR01,100
2016,Sweden,IHR02,73
2016,Sweden,IHR03,95
2011,Switzerland,IHR04,93
2011,Switzerland,IHR05,100
2011,Switzerland,IHR13,83
2012,Switzerland,IHR11,93
2012,Switzerland,IHR10,100
2016,Sweden,IHR06,100
2016,Sweden,IHR10,100
2016,Sweden,IHR11,93
2016,Sweden,IHR12,92
2016,Sweden,IHR04,94
2012,Switzerland,IHR08,100
2012,Switzerland,IHR01,100
2012,Switzerland,IHR04,100
2012,Switzerland,IHR06,86
2012,Switzerland,IHR03,90
2012,Switzerland,IHR09,22
2012,Switzerland,IHR12,100
2012,Switzerland,IHR13,100
2012,Switzerland,IHR07,20
2012,Switzerland,IHR02,100
2016,Sweden,IHR05,83
2016,Sweden,IHR07,100
2016,Sweden,IHR09,85
2016,Sweden,IHR08,96
2016,Sweden,IHR13,92
2018,Romania,SPAR02,80
2018,Romania,SPAR01,80
2018,Romania,SPAR05,80
2018,Romania,SPAR06,70
2018,Romania,SPAR10,100
2018,Romania,SPAR04,80
2012,Switzerland,IHR05,100
2013,Switzerland,IHR13,100
2013,Switzerland,IHR05,91
2013,Switzerland,IHR06,86
2013,Switzerland,IHR09,88
2017,Sweden,IHR04,94
2017,Sweden,IHR05,83
2017,Sweden,IHR06,100
2017,Sweden,IHR07,100
2017,Sweden,IHR12,92
2017,Sweden,IHR13,92
2017,Sweden,IHR03,95
2017,Sweden,IHR02,73
2017,Sweden,IHR01,100
2017,Sweden,IHR08,96
2017,Sweden,IHR09,85
2017,Sweden,IHR10,100
2017,Sweden,IHR11,93
2018,Sweden,SPAR01,100
2018,Sweden,SPAR02,100
2018,Sweden,SPAR03,100
2018,Romania,SPAR11,40
2018,Romania,SPAR13,100
2019,Romania,SPAR12,40
2019,Romania,SPAR13,100
2019,Romania,SPAR04,80
2019,Romania,SPAR06,80
2018,Sweden,SPAR04,80
2018,Sweden,SPAR05,100
2018,Sweden,SPAR06,100
2018,Sweden,SPAR09,93
2018,Sweden,SPAR08,80
2018,Sweden,SPAR07,80
2013,Switzerland,IHR04,94
2013,Switzerland,IHR03,90
2013,Switzerland,IHR02,100
2013,Switzerland,IHR01,100
2013,Switzerland,IHR11,100
2013,Switzerland,IHR12,100
2013,Switzerland,IHR08,80
2013,Switzerland,IHR07,20
2013,Switzerland,IHR10,100
2014,Switzerland,IHR05,100
2018,Sweden,SPAR11,100
2018,Sweden,SPAR12,80
2018,Sweden,SPAR13,100
2018,Sweden,SPAR10,80
2019,Sweden,SPAR03,100
2019,Sweden,SPAR04,80
2019,Sweden,SPAR05,100
2019,Sweden,SPAR11,100
2019,Sweden,SPAR12,80
2019,Sweden,SPAR13,100
2019,Sweden,SPAR10,80
2019,Sweden,SPAR01,100
2019,Sweden,SPAR02,100
2019,Sweden,SPAR06,100
2019,Sweden,SPAR08,80
2019,Sweden,SPAR09,93
2019,Sweden,SPAR07,80
2020,Sweden,SPAR13,100
2014,Switzerland,IHR06,100
2014,Switzerland,IHR07,20
2014,Switzerland,IHR08,80
2014,Switzerland,IHR01,100
2014,Switzerland,IHR03,90
2014,Switzerland,IHR02,100
2014,Switzerland,IHR04,100
2014,Switzerland,IHR13,100
2014,Switzerland,IHR11,100
2014,Switzerland,IHR10,100
2020,Sweden,SPAR11,100
2020,Sweden,SPAR01,100
2020,Sweden,SPAR02,100
2020,Sweden,SPAR03,100
2020,Sweden,SPAR04,80
2020,Sweden,SPAR05,93
2019,Romania,SPAR07,60
2019,Romania,SPAR08,67
2019,Romania,SPAR09,80
2019,Romania,SPAR10,60
2019,Romania,SPAR11,40
2019,Romania,SPAR05,80
2014,Switzerland,IHR09,91
2014,Switzerland,IHR12,100
2015,Switzerland,IHR09,91
2015,Switzerland,IHR08,100
2015,Switzerland,IHR06,86
2020,Sweden,SPAR06,100
2020,Sweden,SPAR07,80
2020,Sweden,SPAR08,80
2020,Sweden,SPAR09,93
2020,Sweden,SPAR10,80
2020,Sweden,SPAR12,80
2019,Romania,SPAR01,73
2019,Romania,SPAR02,90
2019,Romania,SPAR03,20
2020,Romania,SPAR07,60
2020,Romania,SPAR08,67
2020,Romania,SPAR09,80
2015,Switzerland,IHR01,100
2015,Switzerland,IHR02,100
2015,Switzerland,IHR10,100
2015,Switzerland,IHR11,100
2015,Switzerland,IHR12,100
2020,Romania,SPAR11,40
2020,Romania,SPAR13,100
2020,Romania,SPAR12,40
2020,Romania,SPAR10,60
2020,Romania,SPAR01,73
2020,Romania,SPAR02,90
2015,Switzerland,IHR13,100
2015,Switzerland,IHR03,90
2015,Switzerland,IHR04,100
2015,Switzerland,IHR05,100
2015,Switzerland,IHR07,20
2020,Romania,SPAR03,20
2020,Romania,SPAR04,80
2020,Romania,SPAR05,80
2020,Romania,SPAR06,80
2021,Romania,SPAR2-C01,50
2021,Romania,SPAR2-C02,60
2016,Switzerland,IHR01,100
2016,Switzerland,IHR03,95
2016,Switzerland,IHR04,100
2016,Switzerland,IHR05,100
2016,Switzerland,IHR11,100
2021,Sweden,SPAR2-C01,90
2021,Sweden,SPAR2-C02,87
2021,Sweden,SPAR2-C03,100
2021,Sweden,SPAR2-C04,88
2021,Sweden,SPAR2-C05,80
2021,Romania,SPAR2-C03,60
2021,Romania,SPAR2-C04,88
2021,Romania,SPAR2-C05,80
2021,Romania,SPAR2-C11,53
2021,Romania,SPAR2-C09,80
2021,Sweden,SPAR2-C06,80
2021,Sweden,SPAR2-C07,80
2021,Sweden,SPAR2-C09,80
2021,Sweden,SPAR2-C11,93
2021,Sweden,SPAR2-C12,100
2021,Romania,SPAR2-C06,60
2021,Romania,SPAR2-C07,67
2021,Romania,SPAR2-C08,67
2021,Romania,SPAR2-C10,47
2021,Romania,SPAR2-C13,60
2016,Switzerland,IHR12,100
2016,Switzerland,IHR13,100
2016,Switzerland,IHR10,100
2016,Switzerland,IHR06,86
2016,Switzerland,IHR07,20
2016,Switzerland,IHR08,100
2016,Switzerland,IHR02,100
2016,Switzerland,IHR09,91
2017,Switzerland,IHR12,100
2017,Switzerland,IHR01,100
2017,Switzerland,IHR02,100
2017,Switzerland,IHR03,90
2017,Switzerland,IHR04,100
2017,Switzerland,IHR08,100
2017,Switzerland,IHR09,91
2021,Sweden,SPAR2-C13,80
2021,Sweden,SPAR2-C14,100
2021,Sweden,SPAR2-C15,100
2021,Sweden,SPAR2-C08,87
2021,Sweden,SPAR2-C10,80
2017,Switzerland,IHR13,100
2017,Switzerland,IHR05,100
2017,Switzerland,IHR06,86
2017,Switzerland,IHR07,20
2017,Switzerland,IHR10,100
2017,Switzerland,IHR11,100
2019,Switzerland,SPAR06,90
2019,Switzerland,SPAR07,80
2019,Switzerland,SPAR08,100
2019,Switzerland,SPAR09,87
2019,Switzerland,SPAR10,100
2019,Switzerland,SPAR11,100
2019,Switzerland,SPAR12,100
2019,Switzerland,SPAR13,100
2019,Switzerland,SPAR01,93
2019,Switzerland,SPAR03,100
2019,Switzerland,SPAR02,100
2010,Switzerland,IHR02,66
2010,Switzerland,IHR01,100
2010,Switzerland,IHR12,92
2010,Türkiye,IHR01,75
2010,Türkiye,IHR10,53
2019,Switzerland,SPAR04,80
2019,Switzerland,SPAR05,100
2021,Switzerland,SPAR2-C14,100
2021,Switzerland,SPAR2-C05,80
2021,Switzerland,SPAR2-C06,90
2021,Switzerland,SPAR2-C08,87
2013,Slovakia,IHR05,100
2013,Slovakia,IHR07,100
2013,Slovakia,IHR13,92
2013,Slovakia,IHR08,100
2014,Slovakia,IHR11,100
2010,Türkiye,IHR11,93
2010,Türkiye,IHR03,15
2010,Türkiye,IHR02,40
2010,Türkiye,IHR07,100
2010,Türkiye,IHR09,78
2021,Switzerland,SPAR2-C09,73
2021,Switzerland,SPAR2-C10,100
2021,Switzerland,SPAR2-C11,100
2021,Switzerland,SPAR2-C12,80
2021,Switzerland,SPAR2-C15,100
2010,Türkiye,IHR08,76
2010,Türkiye,IHR13,100
2010,Türkiye,IHR12,50
2010,Türkiye,IHR04,62
2010,Türkiye,IHR06,30
2021,Switzerland,SPAR2-C01,100
2021,Switzerland,SPAR2-C02,100
2021,Switzerland,SPAR2-C03,100
2021,Switzerland,SPAR2-C04,96
2021,Switzerland,SPAR2-C13,80
2021,Romania,SPAR2-C14,40
2021,Romania,SPAR2-C15,100
2021,Romania,SPAR2-C12,40
2011,Uzbekistan,IHR04,100
2011,Uzbekistan,IHR06,43
2011,Uzbekistan,IHR01,100
2011,Uzbekistan,IHR02,100
2011,Uzbekistan,IHR09,67
2011,Uzbekistan,IHR10,100
2011,Uzbekistan,IHR11,83
2010,Türkiye,IHR05,32
2012,Türkiye,IHR04,94
2012,Türkiye,IHR03,65
2012,Türkiye,IHR01,75
2012,Türkiye,IHR06,57
2012,Türkiye,IHR05,70
2012,Türkiye,IHR13,100
2012,Türkiye,IHR12,69
2012,Türkiye,IHR10,89
2012,Türkiye,IHR09,62
2012,Türkiye,IHR08,100
2012,Türkiye,IHR07,100
2012,Türkiye,IHR02,100
2012,Türkiye,IHR11,80
2014,Türkiye,IHR02,73
2011,Uzbekistan,IHR05,100
2011,Uzbekistan,IHR07,100
2011,Uzbekistan,IHR08,100
2011,Uzbekistan,IHR03,90
2011,Uzbekistan,IHR12,100
2014,Türkiye,IHR01,75
2014,Türkiye,IHR08,96
2014,Türkiye,IHR07,100
2014,Türkiye,IHR09,62
2014,Türkiye,IHR10,89
2021,Switzerland,SPAR2-C07,87
2011,Tajikistan,IHR01,100
2011,Tajikistan,IHR10,100
2011,Tajikistan,IHR07,25
2011,Tajikistan,IHR08,30
2011,Uzbekistan,IHR13,92
2014,Uzbekistan,IHR02,46
2014,Uzbekistan,IHR04,88
2014,Uzbekistan,IHR08,91
2014,Uzbekistan,IHR09,12
2014,Türkiye,IHR13,92
2014,Türkiye,IHR05,61
2014,Türkiye,IHR11,80
2014,Türkiye,IHR06,57
2014,Türkiye,IHR04,94
2011,Tajikistan,IHR09,30
2011,Tajikistan,IHR02,100
2011,Tajikistan,IHR05,100
2011,Tajikistan,IHR03,95
2011,Tajikistan,IHR04,100
2011,Tajikistan,IHR11,83
2011,Tajikistan,IHR06,100
2011,Tajikistan,IHR13,92
2011,Tajikistan,IHR12,83
2012,Tajikistan,IHR07,20
2014,Uzbekistan,IHR12,92
2014,Uzbekistan,IHR10,100
2014,Uzbekistan,IHR01,100
2014,Uzbekistan,IHR03,85
2014,Uzbekistan,IHR05,91
2014,Türkiye,IHR03,60
2014,Türkiye,IHR12,69
2016,Türkiye,IHR01,75
2016,Türkiye,IHR02,100
2016,Türkiye,IHR03,65
2014,Uzbekistan,IHR07,100
2014,Uzbekistan,IHR06,86
2014,Uzbekistan,IHR13,100
2014,Uzbekistan,IHR11,93
2018,Uzbekistan,SPAR01,47
2018,Uzbekistan,SPAR03,60
2018,Uzbekistan,SPAR04,0
2018,Uzbekistan,SPAR02,30
2018,Uzbekistan,SPAR11,0
2018,Uzbekistan,SPAR12,40
2018,Uzbekistan,SPAR13,40
2012,Tajikistan,IHR06,100
2012,Tajikistan,IHR02,90
2012,Tajikistan,IHR01,100
2012,Tajikistan,IHR04,83
2012,Tajikistan,IHR11,80
2016,Türkiye,IHR04,100
2016,Türkiye,IHR10,89
2016,Türkiye,IHR13,100
2016,Türkiye,IHR12,54
2016,Türkiye,IHR11,93
2018,Uzbekistan,SPAR06,60
2018,Uzbekistan,SPAR07,40
2018,Uzbekistan,SPAR08,53
2018,Uzbekistan,SPAR09,73
2018,Uzbekistan,SPAR10,60
2018,Uzbekistan,SPAR05,67
2012,Tajikistan,IHR12,77
2012,Tajikistan,IHR09,5
2012,Tajikistan,IHR08,34
2012,Tajikistan,IHR05,90
2012,Tajikistan,IHR03,95
2012,Tajikistan,IHR10,100
2012,Tajikistan,IHR13,79
2014,Tajikistan,IHR13,100
2014,Tajikistan,IHR04,94
2014,Tajikistan,IHR09,46
2019,Uzbekistan,SPAR05,67
2019,Uzbekistan,SPAR06,60
2019,Uzbekistan,SPAR07,60
2019,Uzbekistan,SPAR01,67
2019,Uzbekistan,SPAR08,67
2019,Uzbekistan,SPAR10,60
2019,Uzbekistan,SPAR11,40
2019,Uzbekistan,SPAR12,40
2019,Uzbekistan,SPAR02,40
2019,Uzbekistan,SPAR03,60
2019,Uzbekistan,SPAR04,20
2019,Uzbekistan,SPAR13,80
2014,Tajikistan,IHR12,100
2014,Tajikistan,IHR05,100
2014,Tajikistan,IHR07,100
2014,Tajikistan,IHR03,85
2014,Tajikistan,IHR02,100
2016,Türkiye,IHR09,97
2016,Türkiye,IHR05,80
2016,Türkiye,IHR06,86
2016,Türkiye,IHR07,100
2016,Türkiye,IHR08,100
2019,Uzbekistan,SPAR09,80
2020,Uzbekistan,SPAR08,60
2020,Uzbekistan,SPAR09,80
2020,Uzbekistan,SPAR10,60
2020,Uzbekistan,SPAR11,0
2020,Uzbekistan,SPAR12,40
2014,Tajikistan,IHR11,100
2014,Tajikistan,IHR01,100
2014,Tajikistan,IHR10,100
2014,Tajikistan,IHR08,96
2014,Tajikistan,IHR06,100
2015,Tajikistan,IHR01,67
2015,Tajikistan,IHR02,100
2015,Tajikistan,IHR03,90
2015,Tajikistan,IHR08,92
2015,Tajikistan,IHR09,38
2015,Tajikistan,IHR10,100
2015,Tajikistan,IHR11,100
2015,Tajikistan,IHR13,100
2015,Tajikistan,IHR04,100
2015,Tajikistan,IHR05,100
2015,Tajikistan,IHR06,100
2015,Tajikistan,IHR07,100
2015,Tajikistan,IHR12,92
2018,Tajikistan,SPAR01,53
2018,Tajikistan,SPAR02,40
2018,Tajikistan,SPAR03,80
2020,Uzbekistan,SPAR13,80
2020,Uzbekistan,SPAR03,80
2020,Uzbekistan,SPAR04,20
2020,Uzbekistan,SPAR05,73
2020,Uzbekistan,SPAR06,70
2020,Uzbekistan,SPAR07,40
2018,Tajikistan,SPAR04,60
2018,Tajikistan,SPAR12,40
2018,Tajikistan,SPAR13,60
2018,Tajikistan,SPAR05,60
2018,Tajikistan,SPAR06,70
2018,Tajikistan,SPAR07,60
2020,Uzbekistan,SPAR01,60
2020,Uzbekistan,SPAR02,50
2021,Uzbekistan,SPAR2-C02,73
2021,Uzbekistan,SPAR2-C03,60
2021,Uzbekistan,SPAR2-C04,68
2021,Uzbekistan,SPAR2-C05,70
2021,Uzbekistan,SPAR2-C06,60
2021,Uzbekistan,SPAR2-C12,60
2021,Uzbekistan,SPAR2-C15,80
2021,Uzbekistan,SPAR2-C01,80
2021,Uzbekistan,SPAR2-C07,80
2018,Tajikistan,SPAR08,80
2018,Tajikistan,SPAR09,60
2018,Tajikistan,SPAR10,60
2018,Tajikistan,SPAR11,30
2019,Tajikistan,SPAR07,60
2019,Tajikistan,SPAR08,73
2014,Slovakia,IHR10,78
2014,Slovakia,IHR05,100
2014,Slovakia,IHR06,86
2014,Slovakia,IHR04,100
2014,Slovakia,IHR02,100
2021,Uzbekistan,SPAR2-C08,87
2021,Uzbekistan,SPAR2-C09,73
2021,Uzbekistan,SPAR2-C10,67
2021,Uzbekistan,SPAR2-C11,13
2021,Uzbekistan,SPAR2-C14,60
2019,Tajikistan,SPAR09,80
2019,Tajikistan,SPAR03,60
2019,Tajikistan,SPAR05,47
2019,Tajikistan,SPAR06,60
2019,Tajikistan,SPAR13,60
2019,Tajikistan,SPAR01,60
2014,Slovakia,IHR03,100
2014,Slovakia,IHR13,77
2014,Slovakia,IHR01,100
2014,Slovakia,IHR07,100
2014,Slovakia,IHR08,100
2014,Slovakia,IHR09,97
2014,Slovakia,IHR12,100
2015,Slovakia,IHR01,100
2015,Slovakia,IHR02,100
2015,Slovakia,IHR03,100
2019,Tajikistan,SPAR02,70
2019,Tajikistan,SPAR10,80
2019,Tajikistan,SPAR04,40
2019,Tajikistan,SPAR11,60
2019,Tajikistan,SPAR12,60
2021,Tajikistan,SPAR2-C01,40
2021,Tajikistan,SPAR2-C02,53
2021,Tajikistan,SPAR2-C13,40
2021,Tajikistan,SPAR2-C14,40
2021,Tajikistan,SPAR2-C15,40
2021,Tajikistan,SPAR2-C06,70
2021,Tajikistan,SPAR2-C04,64
2021,Tajikistan,SPAR2-C07,47
2021,Tajikistan,SPAR2-C08,80
2021,Tajikistan,SPAR2-C09,40
2021,Tajikistan,SPAR2-C10,67
2015,Slovakia,IHR04,100
