Year,GeoAreaName,Disability status,Sex,Value
2011,Belgium,_T,FEMALE,12.1
2011,Belgium,PWD,FEMALE,11.42
2011,Belgium,PWD,MALE,9.8
2011,Belgium,PWD,BOTHSEX,10.57
2011,Belgium,PD,BOTHSEX,34.66
2011,Belgium,PD,MALE,31.62
2012,Belgium,PD,FEMALE,35.21
2012,Belgium,PWD,MALE,10.14
2012,Belgium,PWD,FEMALE,10.33
2012,Belgium,_T,FEMALE,10.86
2012,Belgium,PWD,BOTHSEX,10.23
2012,Belgium,_T,MALE,10.73
2012,Belgium,_T,BOTHSEX,10.79
2012,Belgium,PD,MALE,40.52
2012,Belgium,PD,BOTHSEX,37.94
2013,Belgium,_T,BOTHSEX,11.14
2013,Belgium,PWD,BOTHSEX,10.55
2013,Belgium,PD,MALE,28.5
2013,Belgium,PD,BOTHSEX,33.06
2013,Belgium,PD,FEMALE,36.7
2013,Belgium,PWD,FEMALE,9.89
2013,Belgium,PWD,MALE,11.14
2013,Belgium,_T,MALE,11.52
2013,Belgium,_T,FEMALE,10.71
2014,Belgium,PWD,FEMALE,10.77
2014,Belgium,PD,BOTHSEX,31.82
2014,Belgium,_T,MALE,11.75
2014,Belgium,PD,FEMALE,28.46
2014,Belgium,PWD,BOTHSEX,10.96
2014,Belgium,PD,MALE,35.62
2014,Belgium,_T,FEMALE,11.33
2014,Belgium,PWD,MALE,11.13
2014,Belgium,_T,BOTHSEX,11.55
2015,Belgium,PD,BOTHSEX,13.01
2015,Belgium,PD,FEMALE,12.82
2015,Belgium,_T,MALE,9.15
2015,Belgium,PWD,FEMALE,7.27
2015,Belgium,PWD,MALE,8.74
2015,Belgium,PWD,BOTHSEX,8.06
2015,Belgium,_T,BOTHSEX,8.54
2015,Belgium,_T,FEMALE,7.83
2015,Belgium,PD,MALE,13.19
2016,Belgium,PD,FEMALE,11.9
2016,Belgium,_T,MALE,8.1
2016,Belgium,_T,FEMALE,7.6
2016,Belgium,_T,BOTHSEX,7.9
2016,Belgium,PD,MALE,12.1
2016,Belgium,PWD,BOTHSEX,7.5
2016,Belgium,PD,BOTHSEX,12
2016,Belgium,PWD,MALE,7.7
2016,Belgium,PWD,FEMALE,7.1
2017,Belgium,PD,MALE,31.17
2017,Belgium,_T,BOTHSEX,9.55
2017,Belgium,PWD,FEMALE,8.92
2017,Belgium,PWD,MALE,8.91
2017,Belgium,PWD,BOTHSEX,8.91
2017,Belgium,_T,FEMALE,9.61
2017,Belgium,_T,MALE,9.5
2017,Belgium,PD,FEMALE,33.17
2017,Belgium,PD,BOTHSEX,32.15
2018,Belgium,PD,BOTHSEX,30.27
2018,Belgium,_T,FEMALE,7.31
2018,Belgium,PD,MALE,37.69
2018,Belgium,PWD,FEMALE,6.99
2018,Belgium,PWD,BOTHSEX,6.9
2018,Belgium,PWD,MALE,6.83
2018,Belgium,_T,BOTHSEX,7.51
2018,Belgium,_T,MALE,7.69
2018,Belgium,PD,FEMALE,20.45
2019,Belgium,PWD,FEMALE,6.47
2019,Belgium,_T,FEMALE,7.08
2019,Belgium,PD,BOTHSEX,33.95
2019,Belgium,_T,MALE,7.21
2019,Belgium,PWD,MALE,6.51
2019,Belgium,PD,FEMALE,28.51
2019,Belgium,PD,MALE,40.46
2019,Belgium,PWD,BOTHSEX,6.5
2019,Belgium,_T,BOTHSEX,7.15
2020,Belgium,PWD,BOTHSEX,7.1
2020,Belgium,_T,BOTHSEX,7.47
2020,Belgium,PD,BOTHSEX,24.29
2020,Belgium,PD,MALE,35.35
2020,Belgium,_T,MALE,7.66
2020,Belgium,_T,FEMALE,7.27
2020,Belgium,PWD,FEMALE,7.06
2020,Belgium,PWD,MALE,7.14
2020,Belgium,PD,FEMALE,15.47
2021,Belgium,PWD,FEMALE,6.44
2021,Belgium,PD,BOTHSEX,22.81
2021,Belgium,PWD,MALE,7.28
2021,Belgium,PD,FEMALE,12.13
2021,Belgium,PWD,BOTHSEX,6.88
2021,Belgium,PD,MALE,32.44
2021,Belgium,_T,BOTHSEX,7.26
2021,Belgium,_T,FEMALE,6.57
2021,Belgium,_T,MALE,7.88
2007,Bulgaria,PWD,FEMALE,27.03
2007,Bulgaria,PWD,BOTHSEX,23.99
2007,Bulgaria,_T,MALE,21.59
2007,Bulgaria,_T,FEMALE,27.09
2007,Bulgaria,PD,BOTHSEX,79.91
2007,Bulgaria,_T,BOTHSEX,24.19
2007,Bulgaria,PWD,MALE,21.26
2007,Bulgaria,PD,MALE,91.76
2008,Bulgaria,PD,MALE,27.9
2008,Bulgaria,PWD,FEMALE,17.39
2008,Bulgaria,PWD,BOTHSEX,15.38
2008,Bulgaria,_T,MALE,13.72
2008,Bulgaria,PD,BOTHSEX,36.49
2008,Bulgaria,_T,BOTHSEX,15.56
2008,Bulgaria,PD,FEMALE,44.39
2008,Bulgaria,PWD,MALE,13.61
2008,Bulgaria,_T,FEMALE,17.66
2009,Bulgaria,PWD,FEMALE,16.84
2009,Bulgaria,PWD,MALE,14.14
2009,Bulgaria,PWD,BOTHSEX,15.4
2009,Bulgaria,_T,MALE,14.3
2009,Bulgaria,_T,BOTHSEX,15.53
2009,Bulgaria,PD,MALE,45.46
2009,Bulgaria,PD,FEMALE,31.85
2009,Bulgaria,PD,BOTHSEX,38.58
2009,Bulgaria,_T,FEMALE,16.93
2010,Bulgaria,_T,FEMALE,9.6
2010,Bulgaria,_T,BOTHSEX,10.3
2010,Bulgaria,PWD,MALE,10.8
2010,Bulgaria,PWD,FEMALE,9.5
2010,Bulgaria,PD,BOTHSEX,14.5
2010,Bulgaria,PWD,BOTHSEX,10.2
2010,Bulgaria,_T,MALE,10.9
2011,Bulgaria,_T,MALE,19.34
2011,Bulgaria,PD,FEMALE,39.26
2011,Bulgaria,PD,BOTHSEX,42.46
2011,Bulgaria,PWD,MALE,19.2
2011,Bulgaria,_T,FEMALE,17.13
2011,Bulgaria,PD,MALE,46.51
2011,Bulgaria,PWD,BOTHSEX,18.16
2011,Bulgaria,_T,BOTHSEX,18.3
2011,Bulgaria,PWD,FEMALE,16.97
2012,Bulgaria,PD,BOTHSEX,26.94
2012,Bulgaria,PWD,BOTHSEX,19.28
2012,Bulgaria,_T,BOTHSEX,19.31
2012,Bulgaria,_T,FEMALE,17.84
2012,Bulgaria,PWD,FEMALE,17.75
2012,Bulgaria,PWD,MALE,20.58
2012,Bulgaria,_T,MALE,20.57
2012,Bulgaria,PD,FEMALE,37.17
2013,Bulgaria,PWD,MALE,21.17
2013,Bulgaria,PD,FEMALE,37.49
2013,Bulgaria,_T,FEMALE,18.49
2013,Bulgaria,PD,BOTHSEX,41.05
2013,Bulgaria,_T,BOTHSEX,19.95
2013,Bulgaria,PWD,FEMALE,18.35
2013,Bulgaria,_T,MALE,21.24
2013,Bulgaria,PWD,BOTHSEX,19.85
2014,Bulgaria,PWD,MALE,20.55
2014,Bulgaria,_T,FEMALE,17.83
2014,Bulgaria,_T,BOTHSEX,19.32
2014,Bulgaria,_T,MALE,20.67
2014,Bulgaria,PD,BOTHSEX,48.71
2014,Bulgaria,PWD,BOTHSEX,19.19
2014,Bulgaria,PD,FEMALE,45.3
2014,Bulgaria,PWD,FEMALE,17.67
2014,Bulgaria,PD,MALE,53.95
2015,Bulgaria,_T,FEMALE,8.4
2015,Bulgaria,PWD,FEMALE,8.3
2015,Bulgaria,PWD,MALE,9.7
2015,Bulgaria,PD,BOTHSEX,15.8
2015,Bulgaria,PWD,BOTHSEX,9
2015,Bulgaria,PD,MALE,15.3
2015,Bulgaria,_T,MALE,9.8
2015,Bulgaria,_T,BOTHSEX,9.1
2015,Bulgaria,PD,FEMALE,16.3
2016,Bulgaria,PD,BOTHSEX,12.3
2016,Bulgaria,PWD,BOTHSEX,7.5
2016,Bulgaria,_T,FEMALE,7
2016,Bulgaria,PWD,MALE,8
2016,Bulgaria,_T,MALE,8.1
2016,Bulgaria,_T,BOTHSEX,7.6
2016,Bulgaria,PWD,FEMALE,6.9
2017,Bulgaria,PWD,FEMALE,14.49
2017,Bulgaria,PD,BOTHSEX,30.52
2017,Bulgaria,_T,FEMALE,14.56
2017,Bulgaria,_T,MALE,16.28
2017,Bulgaria,PD,FEMALE,22.18
2017,Bulgaria,_T,BOTHSEX,15.48
2017,Bulgaria,PWD,MALE,16.08
2017,Bulgaria,PWD,BOTHSEX,15.34
2017,Bulgaria,PD,MALE,37.47
2018,Bulgaria,_T,BOTHSEX,13.5
2018,Bulgaria,_T,FEMALE,13.43
2018,Bulgaria,PWD,BOTHSEX,13.45
2018,Bulgaria,PD,BOTHSEX,24.14
2018,Bulgaria,PD,FEMALE,23.4
2018,Bulgaria,PWD,FEMALE,13.39
2018,Bulgaria,PD,MALE,24.57
2018,Bulgaria,PWD,MALE,13.5
2018,Bulgaria,_T,MALE,13.57
2019,Bulgaria,_T,MALE,12.69
2019,Bulgaria,_T,FEMALE,11.65
2019,Bulgaria,PWD,MALE,12.61
2019,Bulgaria,PD,BOTHSEX,38.18
2019,Bulgaria,_T,BOTHSEX,12.21
2019,Bulgaria,PWD,BOTHSEX,12.1
2019,Bulgaria,PWD,FEMALE,11.5
2019,Bulgaria,PD,FEMALE,52
2020,Bulgaria,PWD,FEMALE,4.75
2020,Bulgaria,_T,MALE,5.43
2020,Bulgaria,_T,FEMALE,4.77
2020,Bulgaria,PD,BOTHSEX,6.12
2020,Bulgaria,PWD,BOTHSEX,5.1
2020,Bulgaria,_T,BOTHSEX,5.12
2020,Bulgaria,PWD,MALE,5.4
2021,Bulgaria,_T,BOTHSEX,12.86
2021,Bulgaria,PWD,FEMALE,13.33
2021,Bulgaria,PWD,MALE,12.29
2021,Bulgaria,PWD,BOTHSEX,12.78
2021,Bulgaria,PD,FEMALE,27.13
2021,Bulgaria,_T,MALE,12.36
2021,Bulgaria,_T,FEMALE,13.43
2021,Bulgaria,PD,BOTHSEX,24.28
2021,Bulgaria,PD,MALE,21.66
2010,Croatia,_T,BOTHSEX,26.05
2010,Croatia,PWD,MALE,25
2010,Croatia,PD,MALE,37
2010,Croatia,PWD,FEMALE,26.46
2010,Croatia,PD,FEMALE,55.36
2010,Croatia,PD,BOTHSEX,46.66
2010,Croatia,_T,FEMALE,27.03
2010,Croatia,_T,MALE,25.19
2010,Croatia,PWD,BOTHSEX,25.68
2011,Croatia,_T,FEMALE,29.29
2011,Croatia,PD,FEMALE,75.9
2011,Croatia,PD,BOTHSEX,64.85
2011,Croatia,PD,MALE,56.94
2011,Croatia,_T,MALE,27.04
2011,Croatia,PWD,MALE,26.71
2011,Croatia,_T,BOTHSEX,28.1
2011,Croatia,PWD,FEMALE,28.88
2011,Croatia,PWD,BOTHSEX,27.74
2012,Croatia,PD,BOTHSEX,48.67
2012,Croatia,PWD,BOTHSEX,28.45
2012,Croatia,_T,MALE,27.07
2012,Croatia,PWD,MALE,27
2012,Croatia,PD,FEMALE,65.82
2012,Croatia,PD,MALE,34.9
2012,Croatia,_T,BOTHSEX,28.64
2012,Croatia,_T,FEMALE,30.44
2012,Croatia,PWD,FEMALE,30.12
2013,Croatia,PWD,BOTHSEX,29.25
2013,Croatia,_T,FEMALE,30.99
2013,Croatia,PWD,FEMALE,30.77
2013,Croatia,PD,FEMALE,49.85
2013,Croatia,PWD,MALE,27.91
2013,Croatia,_T,MALE,28.26
2013,Croatia,PD,BOTHSEX,46.38
2013,Croatia,PD,MALE,44.69
2013,Croatia,_T,BOTHSEX,29.53
2014,Croatia,_T,FEMALE,31.94
2014,Croatia,PD,MALE,37.76
2014,Croatia,PD,FEMALE,50.99
2014,Croatia,_T,BOTHSEX,29.26
2014,Croatia,PD,BOTHSEX,42.93
2014,Croatia,PWD,BOTHSEX,29.04
2014,Croatia,PWD,MALE,26.68
2014,Croatia,PWD,FEMALE,31.69
2014,Croatia,_T,MALE,26.88
2015,Croatia,PWD,BOTHSEX,25.22
2015,Croatia,_T,FEMALE,27.99
2015,Croatia,PWD,MALE,23.35
2015,Croatia,PD,FEMALE,52.22
2015,Croatia,_T,BOTHSEX,25.99
2015,Croatia,PD,BOTHSEX,54.07
2015,Croatia,_T,MALE,24.22
2015,Croatia,PD,MALE,55.64
2015,Croatia,PWD,FEMALE,27.34
2016,Croatia,_T,MALE,23.37
2016,Croatia,PD,MALE,41.9
2016,Croatia,PWD,MALE,22.85
2016,Croatia,_T,FEMALE,25.5
2016,Croatia,_T,BOTHSEX,24.37
2016,Croatia,PD,BOTHSEX,41.89
2016,Croatia,PD,FEMALE,41.87
2016,Croatia,PWD,BOTHSEX,23.86
2016,Croatia,PWD,FEMALE,25.01
2017,Croatia,_T,BOTHSEX,22.35
2017,Croatia,PWD,MALE,19.54
2017,Croatia,_T,MALE,20.35
2017,Croatia,PWD,BOTHSEX,21.63
2017,Croatia,_T,FEMALE,24.61
2017,Croatia,PWD,FEMALE,23.98
2017,Croatia,PD,FEMALE,48.7
2017,Croatia,PD,BOTHSEX,48.96
2017,Croatia,PD,MALE,49.18
2018,Croatia,PD,FEMALE,46.38
2018,Croatia,_T,BOTHSEX,19.83
2018,Croatia,PD,BOTHSEX,49.71
2018,Croatia,PWD,MALE,16.68
2018,Croatia,PWD,BOTHSEX,19.06
2018,Croatia,_T,FEMALE,22.36
2018,Croatia,PD,MALE,52.54
2018,Croatia,_T,MALE,17.61
2018,Croatia,PWD,FEMALE,21.75
2019,Croatia,PD,MALE,41.93
2019,Croatia,_T,BOTHSEX,16.55
2019,Croatia,PWD,MALE,14.23
2019,Croatia,PWD,BOTHSEX,15.86
2019,Croatia,PWD,FEMALE,17.72
2019,Croatia,PD,BOTHSEX,39.72
2019,Croatia,_T,MALE,15.04
2019,Croatia,PD,FEMALE,37.1
2019,Croatia,_T,FEMALE,18.26
2020,Croatia,_T,MALE,16.51
2020,Croatia,PWD,BOTHSEX,18.04
2020,Croatia,PWD,MALE,15.7
2020,Croatia,_T,FEMALE,21.19
2020,Croatia,_T,BOTHSEX,18.68
2020,Croatia,PD,FEMALE,42.67
2020,Croatia,PWD,FEMALE,20.72
2020,Croatia,PD,BOTHSEX,44.39
2020,Croatia,PD,MALE,45.54
2021,Croatia,PD,FEMALE,40.27
2021,Croatia,_T,MALE,14.62
2021,Croatia,_T,BOTHSEX,16.42
2021,Croatia,_T,FEMALE,18.53
2021,Croatia,PWD,BOTHSEX,15.96
2021,Croatia,PD,BOTHSEX,40.18
2021,Croatia,PWD,MALE,14.05
2021,Croatia,PD,MALE,40.13
2021,Croatia,PWD,FEMALE,18.19
2005,Cyprus,_T,BOTHSEX,5.63
2005,Cyprus,PWD,MALE,4.62
2005,Cyprus,PWD,FEMALE,6.55
2005,Cyprus,_T,FEMALE,6.86
2005,Cyprus,PD,MALE,5.6
2005,Cyprus,PD,FEMALE,15.21
2005,Cyprus,_T,MALE,4.67
2005,Cyprus,PWD,BOTHSEX,5.47
2005,Cyprus,PD,BOTHSEX,8.9
2006,Cyprus,PWD,MALE,3.38
2006,Cyprus,PWD,FEMALE,5.91
2006,Cyprus,PD,MALE,8.79
2006,Cyprus,PD,FEMALE,16.07
2006,Cyprus,_T,BOTHSEX,4.73
2006,Cyprus,PWD,BOTHSEX,4.51
2006,Cyprus,_T,FEMALE,6.17
2006,Cyprus,PD,BOTHSEX,11.39
2006,Cyprus,_T,MALE,3.58
2007,Cyprus,PWD,BOTHSEX,4.62
2007,Cyprus,PD,BOTHSEX,11.08
2007,Cyprus,_T,BOTHSEX,4.83
2007,Cyprus,PD,MALE,11.44
2007,Cyprus,_T,MALE,3.54
2007,Cyprus,PWD,FEMALE,6.32
2007,Cyprus,PD,FEMALE,10.45
2007,Cyprus,_T,FEMALE,6.43
2007,Cyprus,PWD,MALE,3.24
2008,Cyprus,_T,BOTHSEX,4
2008,Cyprus,PD,BOTHSEX,7.73
2008,Cyprus,PWD,FEMALE,4.87
2008,Cyprus,_T,FEMALE,5.02
2008,Cyprus,PWD,BOTHSEX,3.91
2008,Cyprus,_T,MALE,3.13
2008,Cyprus,PWD,MALE,3.09
2009,Cyprus,_T,MALE,6.1
2009,Cyprus,PWD,MALE,5.83
2009,Cyprus,_T,BOTHSEX,5.78
2009,Cyprus,_T,FEMALE,5.41
2009,Cyprus,PWD,FEMALE,5.22
2009,Cyprus,PWD,BOTHSEX,5.55
2009,Cyprus,PD,MALE,17.29
2009,Cyprus,PD,BOTHSEX,16.05
2010,Cyprus,_T,MALE,8.63
2010,Cyprus,PWD,BOTHSEX,8.11
2010,Cyprus,_T,BOTHSEX,8.27
2010,Cyprus,PD,MALE,11.97
2010,Cyprus,PD,FEMALE,17.29
2010,Cyprus,PWD,MALE,8.54
2010,Cyprus,PD,BOTHSEX,14.38
2010,Cyprus,_T,FEMALE,7.86
2010,Cyprus,PWD,FEMALE,7.63
2011,Cyprus,PWD,FEMALE,9.09
2011,Cyprus,PWD,MALE,10.03
2011,Cyprus,PWD,BOTHSEX,9.59
2011,Cyprus,PD,FEMALE,18.45
2011,Cyprus,_T,MALE,10.14
2011,Cyprus,_T,FEMALE,9.46
2011,Cyprus,PD,BOTHSEX,14.85
2011,Cyprus,PD,MALE,12.23
2011,Cyprus,_T,BOTHSEX,9.82
2012,Cyprus,PD,BOTHSEX,22.92
2012,Cyprus,_T,BOTHSEX,14.06
2012,Cyprus,PWD,MALE,14.12
2012,Cyprus,_T,MALE,14.53
2012,Cyprus,PD,MALE,25.49
2012,Cyprus,PWD,FEMALE,13.44
2012,Cyprus,PWD,BOTHSEX,13.79
2012,Cyprus,_T,FEMALE,13.54
2012,Cyprus,PD,FEMALE,18.28
2013,Cyprus,_T,MALE,22.22
2013,Cyprus,PD,FEMALE,26.02
2013,Cyprus,_T,FEMALE,20.66
2013,Cyprus,_T,BOTHSEX,21.47
2013,Cyprus,PWD,BOTHSEX,21.14
2013,Cyprus,PWD,MALE,21.73
2013,Cyprus,PD,BOTHSEX,32.57
2013,Cyprus,PWD,FEMALE,20.5
2013,Cyprus,PD,MALE,38.72
2014,Cyprus,PWD,BOTHSEX,19.62
2014,Cyprus,PWD,MALE,20.96
2014,Cyprus,PD,FEMALE,25.34
2014,Cyprus,PD,BOTHSEX,32.33
2014,Cyprus,_T,BOTHSEX,19.98
2014,Cyprus,PD,MALE,37.62
2014,Cyprus,_T,FEMALE,18.37
2014,Cyprus,PWD,FEMALE,18.19
2014,Cyprus,_T,MALE,21.48
2015,Cyprus,PD,MALE,33.89
2015,Cyprus,PD,FEMALE,31.31
2015,Cyprus,PWD,FEMALE,18.65
2015,Cyprus,_T,MALE,21.92
2015,Cyprus,PD,BOTHSEX,32.78
2015,Cyprus,PWD,BOTHSEX,20.13
2015,Cyprus,_T,FEMALE,18.97
2015,Cyprus,PWD,MALE,21.54
2015,Cyprus,_T,BOTHSEX,20.49
2016,Cyprus,PD,FEMALE,39.5
2016,Cyprus,PWD,FEMALE,18.91
2016,Cyprus,PD,MALE,35.05
2016,Cyprus,PWD,BOTHSEX,18.63
2016,Cyprus,_T,FEMALE,19.22
2016,Cyprus,_T,BOTHSEX,18.96
2016,Cyprus,_T,MALE,18.71
2016,Cyprus,PD,BOTHSEX,36.87
2016,Cyprus,PWD,MALE,18.37
2017,Cyprus,PD,MALE,25.9
2017,Cyprus,PD,FEMALE,36.92
2017,Cyprus,_T,FEMALE,16.59
2017,Cyprus,PD,BOTHSEX,30.3
2017,Cyprus,PWD,BOTHSEX,15.12
2017,Cyprus,_T,MALE,14.45
2017,Cyprus,PWD,MALE,14.15
2017,Cyprus,_T,BOTHSEX,15.46
2017,Cyprus,PWD,FEMALE,16.2
2018,Cyprus,_T,MALE,12.04
2018,Cyprus,_T,BOTHSEX,13.15
2018,Cyprus,PWD,BOTHSEX,12.43
2018,Cyprus,PWD,FEMALE,13.63
2018,Cyprus,_T,FEMALE,14.37
2018,Cyprus,PD,FEMALE,46.73
2018,Cyprus,PD,MALE,31.2
2018,Cyprus,PD,BOTHSEX,36.81
2018,Cyprus,PWD,MALE,11.33
2019,Cyprus,_T,FEMALE,11.4
2019,Cyprus,PD,BOTHSEX,33.3
2019,Cyprus,PD,MALE,34.01
2019,Cyprus,_T,MALE,10.3
2019,Cyprus,_T,BOTHSEX,10.82
2019,Cyprus,PD,FEMALE,32.58
2019,Cyprus,PWD,MALE,9.86
2019,Cyprus,PWD,FEMALE,10.97
2019,Cyprus,PWD,BOTHSEX,10.39
2020,Cyprus,_T,MALE,9.56
2020,Cyprus,PWD,FEMALE,12.96
2020,Cyprus,PD,MALE,34.16
2020,Cyprus,PWD,MALE,9.05
2020,Cyprus,_T,FEMALE,13.13
2020,Cyprus,PD,FEMALE,21.03
2020,Cyprus,PD,BOTHSEX,27.84
2020,Cyprus,PWD,BOTHSEX,10.91
2020,Cyprus,_T,BOTHSEX,11.25
2021,Cyprus,_T,BOTHSEX,9.8
2021,Cyprus,PWD,BOTHSEX,9.52
2021,Cyprus,PD,MALE,24.53
2021,Cyprus,_T,FEMALE,11.07
2021,Cyprus,PD,BOTHSEX,22.4
2021,Cyprus,_T,MALE,8.61
2021,Cyprus,PWD,MALE,8.2
2021,Cyprus,PD,FEMALE,19.35
2021,Cyprus,PWD,FEMALE,10.91
2005,Czechia,PWD,BOTHSEX,12.43
2005,Czechia,PD,FEMALE,39.94
2005,Czechia,_T,BOTHSEX,13.24
2005,Czechia,_T,MALE,10.48
2005,Czechia,PWD,FEMALE,15.87
2005,Czechia,PWD,MALE,9.66
2005,Czechia,PD,MALE,40.95
2005,Czechia,PD,BOTHSEX,40.45
2005,Czechia,_T,FEMALE,16.64
2006,Czechia,_T,MALE,10.23
2006,Czechia,PWD,FEMALE,14.75
2006,Czechia,PWD,MALE,9.73
2006,Czechia,PD,BOTHSEX,34.16
2006,Czechia,_T,BOTHSEX,12.5
2006,Czechia,PWD,BOTHSEX,11.95
2006,Czechia,_T,FEMALE,15.36
2006,Czechia,PD,FEMALE,38.72
2006,Czechia,PD,MALE,30.39
2007,Czechia,PWD,MALE,8.51
2007,Czechia,PWD,FEMALE,14.16
2007,Czechia,PWD,BOTHSEX,11.02
2007,Czechia,PD,FEMALE,38.18
2007,Czechia,_T,FEMALE,14.55
2007,Czechia,_T,BOTHSEX,11.38
2007,Czechia,PD,BOTHSEX,35.31
2007,Czechia,_T,MALE,8.83
2007,Czechia,PD,MALE,32.55
2008,Czechia,PWD,MALE,7.33
2008,Czechia,PWD,FEMALE,10.99
2008,Czechia,PD,BOTHSEX,42.53
2008,Czechia,PD,FEMALE,49.05
2008,Czechia,PD,MALE,35.87
2008,Czechia,PWD,BOTHSEX,8.94
2008,Czechia,_T,FEMALE,11.54
2008,Czechia,_T,MALE,7.65
2008,Czechia,_T,BOTHSEX,9.37
2009,Czechia,PD,FEMALE,34.69
2009,Czechia,_T,MALE,7.79
2009,Czechia,PD,BOTHSEX,29.46
2009,Czechia,_T,BOTHSEX,9.37
2009,Czechia,PWD,BOTHSEX,9.03
2009,Czechia,_T,FEMALE,11.36
2009,Czechia,PWD,MALE,7.49
2009,Czechia,PD,MALE,25.38
2009,Czechia,PWD,FEMALE,10.97
2010,Czechia,_T,FEMALE,12.05
2010,Czechia,_T,BOTHSEX,10.77
2010,Czechia,_T,MALE,9.75
2010,Czechia,PWD,FEMALE,11.76
2010,Czechia,PWD,BOTHSEX,10.51
2010,Czechia,PD,MALE,28.51
2010,Czechia,PD,FEMALE,34.05
2010,Czechia,PWD,MALE,9.52
2010,Czechia,PD,BOTHSEX,31.03
2011,Czechia,PWD,FEMALE,12.02
2011,Czechia,PD,BOTHSEX,30.77
2011,Czechia,_T,MALE,8.83
2011,Czechia,_T,FEMALE,12.21
2011,Czechia,PWD,BOTHSEX,10.09
2011,Czechia,PD,MALE,35.45
2011,Czechia,PD,FEMALE,26.31
2011,Czechia,PWD,MALE,8.55
2011,Czechia,_T,BOTHSEX,10.33
2012,Czechia,PD,FEMALE,30.17
2012,Czechia,_T,BOTHSEX,9.83
2012,Czechia,PD,BOTHSEX,30.21
2012,Czechia,_T,MALE,8.28
2012,Czechia,PWD,FEMALE,11.42
2012,Czechia,PWD,MALE,8.09
2012,Czechia,PD,MALE,30.28
2012,Czechia,_T,FEMALE,11.74
2012,Czechia,PWD,BOTHSEX,9.58
2013,Czechia,PD,FEMALE,21.43
2013,Czechia,PWD,BOTHSEX,10.2
2013,Czechia,PD,BOTHSEX,29.79
2013,Czechia,PWD,FEMALE,12
2013,Czechia,_T,MALE,9.1
2013,Czechia,_T,FEMALE,12.13
2013,Czechia,_T,BOTHSEX,10.46
2013,Czechia,PD,MALE,36.63
2013,Czechia,PWD,MALE,8.73
2014,Czechia,PD,FEMALE,42.44
2014,Czechia,PD,MALE,32.24
2014,Czechia,_T,MALE,8.56
2014,Czechia,PD,BOTHSEX,37.63
2014,Czechia,PWD,BOTHSEX,9.71
2014,Czechia,_T,FEMALE,12.09
2014,Czechia,_T,BOTHSEX,10.15
2014,Czechia,PWD,MALE,8.23
2014,Czechia,PWD,FEMALE,11.51
2015,Czechia,_T,BOTHSEX,5.05
2015,Czechia,PD,BOTHSEX,19.59
2015,Czechia,PWD,MALE,3.88
2015,Czechia,_T,MALE,4.23
2015,Czechia,PWD,BOTHSEX,4.7
2015,Czechia,_T,FEMALE,6.08
2015,Czechia,PD,MALE,20.61
2015,Czechia,PWD,FEMALE,5.74
2015,Czechia,PD,FEMALE,18.58
2016,Czechia,PD,MALE,15
2016,Czechia,PWD,MALE,3.1
2016,Czechia,_T,MALE,3.4
2016,Czechia,PWD,FEMALE,4.3
2016,Czechia,_T,FEMALE,4.7
2016,Czechia,PWD,BOTHSEX,3.6
2016,Czechia,_T,BOTHSEX,3.9
2016,Czechia,PD,BOTHSEX,16.4
2016,Czechia,PD,FEMALE,17.7
2017,Czechia,PD,MALE,37.05
2017,Czechia,PWD,FEMALE,7.34
2017,Czechia,PWD,MALE,5.21
2017,Czechia,PD,BOTHSEX,33.1
2017,Czechia,PD,FEMALE,29.55
2017,Czechia,PWD,BOTHSEX,6.16
2017,Czechia,_T,BOTHSEX,6.65
2017,Czechia,_T,FEMALE,7.81
2017,Czechia,_T,MALE,5.7
2018,Czechia,PWD,BOTHSEX,4.63
2018,Czechia,PWD,MALE,4.36
2018,Czechia,_T,FEMALE,5.66
2018,Czechia,PD,MALE,33.6
2018,Czechia,_T,BOTHSEX,5.14
2018,Czechia,PD,FEMALE,32.63
2018,Czechia,_T,MALE,4.71
2018,Czechia,PWD,FEMALE,4.97
2018,Czechia,PD,BOTHSEX,32.98
2019,Czechia,PD,FEMALE,25.91
2019,Czechia,_T,BOTHSEX,4.28
2019,Czechia,PWD,MALE,3.37
2019,Czechia,PWD,BOTHSEX,3.86
2019,Czechia,_T,MALE,3.81
2019,Czechia,_T,FEMALE,4.86
2019,Czechia,PWD,FEMALE,4.45
2019,Czechia,PD,BOTHSEX,32.05
2019,Czechia,PD,MALE,39.9
2020,Czechia,PWD,MALE,3.68
2020,Czechia,PWD,FEMALE,4.75
2020,Czechia,PD,MALE,23.77
2020,Czechia,PWD,BOTHSEX,4.17
2020,Czechia,PD,BOTHSEX,23.6
2020,Czechia,_T,FEMALE,5.08
2020,Czechia,PD,FEMALE,23.48
2020,Czechia,_T,MALE,3.91
2020,Czechia,_T,BOTHSEX,4.45
2021,Czechia,_T,MALE,4.89
2021,Czechia,_T,BOTHSEX,5.52
2021,Czechia,PWD,MALE,4.62
2021,Czechia,_T,FEMALE,6.28
2021,Czechia,PD,FEMALE,38.4
2021,Czechia,PD,BOTHSEX,28.59
2021,Czechia,PWD,BOTHSEX,5.02
2021,Czechia,PWD,FEMALE,5.51
2021,Czechia,PD,MALE,18.79
2004,Denmark,_T,MALE,6.86
2004,Denmark,_T,FEMALE,7.67
2004,Denmark,_T,BOTHSEX,7.23
2004,Denmark,PWD,MALE,6.86
