Year,GeoAreaName,Age,Sex,Type of occupation,Value
2012,Albania,,BOTHSEX,isco08-8,1835.36
2012,Albania,,BOTHSEX,isco08-7,1970.25
2012,Albania,,FEMALE,isco08-4,1651.49
2008,France,,MALE,isco88-6,11.43
2008,France,,MALE,isco88-4,10.64
2008,France,,BOTHSEX,isco88-1,18.22
2008,France,,BOTHSEX,isco88-2,17.78
2008,France,,FEMALE,_T,11.13
2008,France,,MALE,isco88-8,10.54
2008,France,,MALE,isco88-7,10.05
2008,France,,MALE,isco88-9,9.23
2008,France,,FEMALE,isco88-2,16.69
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-1,6.2
2010,Bosnia and Herzegovina,,BOTHSEX,_T,4.02
2010,Bosnia and Herzegovina,,MALE,isco88-3,4.41
2010,Bosnia and Herzegovina,,MALE,isco88-1,6.85
2010,Bosnia and Herzegovina,,MALE,isco88-8,3.79
2010,Bosnia and Herzegovina,,MALE,isco88-7,3.8
2010,Bosnia and Herzegovina,,MALE,isco88-9,3.24
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-6,3.25
2012,Albania,,BOTHSEX,isco08-6,1730.72
2012,Albania,,FEMALE,isco08-9,1197.27
2012,Albania,,FEMALE,isco08-5,1500.1
2012,Albania,,FEMALE,isco08-6,1305.47
2012,Albania,,FEMALE,isco08-7,1171.09
2012,Albania,,FEMALE,isco08-8,988.87
2012,Albania,,MALE,isco08-3,3135.59
2012,Albania,,MALE,isco08-4,2267.09
2012,Albania,,MALE,isco08-5,1633.76
2008,France,,FEMALE,isco88-0,10.57
2008,France,,FEMALE,isco88-1,16.52
2008,France,,FEMALE,isco88-8,9.02
2008,France,,BOTHSEX,isco88-4,10.35
2008,France,,BOTHSEX,isco88-8,10.25
2008,France,,MALE,isco88-2,18.62
2008,France,,MALE,isco88-5,9.11
2008,France,,MALE,isco88-3,12.97
2008,France,,BOTHSEX,isco88-9,8.74
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-9,3.07
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-7,3.62
2010,Bosnia and Herzegovina,,FEMALE,isco88-1,4.66
2010,Bosnia and Herzegovina,,FEMALE,isco88-3,4.78
2010,Bosnia and Herzegovina,,FEMALE,isco88-2,6.44
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-8,3.64
2010,Bosnia and Herzegovina,,BOTHSEX,isco88-X,2.57
2010,Bosnia and Herzegovina,,MALE,_T,4.06
2020,Greece,,BOTHSEX,isco08-4,5.57
2002,Hungary,,BOTHSEX,_T,2.41
2002,Hungary,,BOTHSEX,isco88-8,2.09
2002,Hungary,,BOTHSEX,isco88-9,1.5
2002,Hungary,,BOTHSEX,isco88-X,1.56
2002,Hungary,,FEMALE,_T,2.18
2002,Hungary,,FEMALE,isco88-8,1.82
2002,Hungary,,FEMALE,isco88-9,1.45
2002,Hungary,,FEMALE,isco88-X,1.52
2008,France,,BOTHSEX,isco88-7,9.96
2008,France,,BOTHSEX,isco88-0,12.02
2008,France,,BOTHSEX,isco88-3,12.9
2008,France,,BOTHSEX,isco88-5,8.6
2008,France,,FEMALE,isco88-9,8.45
2008,France,,MALE,_T,12.48
2008,France,,FEMALE,isco88-4,10.26
2008,France,,BOTHSEX,isco88-6,10.73
2008,France,,FEMALE,isco88-6,7.89
2008,France,,FEMALE,isco88-7,8.82
2008,France,,FEMALE,isco88-3,12.83
2008,France,,FEMALE,isco88-5,8.41
2009,France,,FEMALE,isco88-3,12.64
2009,France,,MALE,_T,12.9
2009,France,,FEMALE,isco88-9,8.81
2009,France,,FEMALE,isco88-8,9.07
2009,France,,FEMALE,isco88-1,17.31
2009,France,,FEMALE,isco88-0,12.11
2009,France,,FEMALE,isco88-2,16.75
2009,France,,MALE,isco88-9,9.25
2009,France,,MALE,isco88-1,20.47
2009,France,,MALE,isco88-5,9.32
2009,France,,MALE,isco88-2,19.12
2009,France,,MALE,isco88-4,11.3
2009,France,,MALE,isco88-6,8.52
2009,France,,MALE,isco88-0,13.28
2009,France,,BOTHSEX,_T,12.15
2002,Hungary,,FEMALE,isco88-2,2.85
2002,Hungary,,FEMALE,isco88-3,2.39
2002,Hungary,,MALE,_T,2.64
2002,Hungary,,FEMALE,isco88-4,2.06
2002,Hungary,,FEMALE,isco88-5,1.52
2002,Hungary,,MALE,isco88-7,2.07
2002,Hungary,,MALE,isco88-8,2.2
2002,Hungary,,FEMALE,isco88-1,4.2
2002,Hungary,,BOTHSEX,isco88-1,5.01
2002,Hungary,,BOTHSEX,isco88-2,3.34
2002,Hungary,,BOTHSEX,isco88-3,2.63
2002,Hungary,,BOTHSEX,isco88-4,2.09
2002,Hungary,,BOTHSEX,isco88-5,1.57
2002,Hungary,,BOTHSEX,isco88-7,1.96
2002,Hungary,,FEMALE,isco88-7,1.57
2002,Hungary,,MALE,isco88-9,1.56
2002,Hungary,,MALE,isco88-X,1.58
2002,Hungary,,MALE,isco88-5,1.65
2009,France,,BOTHSEX,isco88-8,10.52
2009,France,,BOTHSEX,isco88-4,10.86
2009,France,,FEMALE,isco88-5,8.58
2009,France,,BOTHSEX,isco88-5,8.79
2009,France,,FEMALE,isco88-7,8.99
2009,France,,FEMALE,isco88-6,7.9
2009,France,,BOTHSEX,isco88-6,8.39
2009,France,,FEMALE,isco88-4,10.71
2009,France,,MALE,isco88-7,10.59
2009,France,,MALE,isco88-8,10.83
2009,France,,BOTHSEX,isco88-1,19.19
2009,France,,FEMALE,_T,11.36
2009,France,,BOTHSEX,isco88-9,8.97
2009,France,,BOTHSEX,isco88-2,18.08
2009,France,,BOTHSEX,isco88-3,12.95
2009,France,,BOTHSEX,isco88-0,13.16
2009,France,,BOTHSEX,isco88-7,10.48
2009,France,,MALE,isco88-3,13.28
2002,Hungary,,MALE,isco88-1,5.53
2002,Hungary,,MALE,isco88-2,4.19
2002,Hungary,,MALE,isco88-3,3.18
2002,Hungary,,MALE,isco88-4,2.18
2006,Hungary,,MALE,isco88-6,2.01
2006,Hungary,,MALE,isco88-7,2.78
2006,Hungary,,FEMALE,isco88-4,2.81
2010,France,,MALE,isco88-4,10.8
2010,France,,MALE,isco88-0,13.16
2010,France,,MALE,isco88-5,9.59
2010,France,,MALE,isco88-1,20.19
2010,France,,MALE,isco88-2,18.38
2010,France,,MALE,isco88-3,13.02
2010,France,,BOTHSEX,isco88-7,10.49
2010,France,,BOTHSEX,isco88-0,12.76
2010,France,,BOTHSEX,isco88-3,12.91
2006,Hungary,,BOTHSEX,isco88-0,7.03
2006,Hungary,,BOTHSEX,isco88-1,6.95
2006,Hungary,,FEMALE,_T,3.16
2006,Hungary,,FEMALE,isco88-0,5.57
2006,Hungary,,MALE,isco88-1,7.65
2006,Hungary,,MALE,isco88-2,6.16
2010,France,,BOTHSEX,isco88-2,17.63
2010,France,,FEMALE,isco88-1,16.63
2010,France,,FEMALE,isco88-8,9.53
2010,France,,FEMALE,isco88-2,16.69
2010,France,,FEMALE,isco88-9,8.75
2010,France,,MALE,_T,12.78
2010,France,,FEMALE,isco88-3,12.8
2010,France,,FEMALE,isco88-4,10.34
2010,France,,BOTHSEX,isco88-6,8.54
2006,Hungary,,MALE,isco88-0,7.7
2006,Hungary,,MALE,isco88-3,4.23
2006,Hungary,,MALE,isco88-4,2.91
2006,Hungary,,MALE,isco88-9,2
2006,Hungary,,MALE,isco88-5,2.2
2006,Hungary,,MALE,isco88-8,2.93
2010,France,,FEMALE,isco88-6,8.26
2010,France,,FEMALE,isco88-7,8.89
2010,France,,BOTHSEX,_T,12.08
2010,France,,BOTHSEX,isco88-1,18.71
2010,France,,FEMALE,_T,11.34
2010,France,,BOTHSEX,isco88-9,8.93
2010,France,,MALE,isco88-8,10.84
2010,France,,MALE,isco88-7,10.62
2010,France,,MALE,isco88-9,9.28
2006,Hungary,,FEMALE,isco88-5,2.12
2006,Hungary,,FEMALE,isco88-1,5.88
2006,Hungary,,FEMALE,isco88-9,1.98
2006,Hungary,,FEMALE,isco88-3,3.44
2006,Hungary,,MALE,_T,3.7
2006,Hungary,,FEMALE,isco88-2,4.49
2010,Bosnia and Herzegovina,,MALE,isco88-5,3.27
2010,Bosnia and Herzegovina,,MALE,isco88-4,3.71
2010,Bosnia and Herzegovina,,MALE,isco88-6,3.29
2010,Bosnia and Herzegovina,,MALE,isco88-2,6.63
2010,Bosnia and Herzegovina,,MALE,isco88-X,2.64
2010,Bosnia and Herzegovina,,FEMALE,isco88-X,2.13
2010,Bosnia and Herzegovina,,FEMALE,isco88-4,3.62
2010,Bosnia and Herzegovina,,FEMALE,isco88-9,2.82
2006,Hungary,,FEMALE,isco88-6,1.79
2006,Hungary,,FEMALE,isco88-8,2.31
2006,Hungary,,FEMALE,isco88-7,2.03
2006,Hungary,,BOTHSEX,isco88-5,2.15
2006,Hungary,,BOTHSEX,isco88-6,1.95
2006,Hungary,,BOTHSEX,isco88-4,2.84
2006,Hungary,,BOTHSEX,isco88-3,3.7
2006,Hungary,,BOTHSEX,isco88-2,5.11
2006,Hungary,,BOTHSEX,isco88-7,2.63
2006,Hungary,,BOTHSEX,isco88-8,2.76
2006,Hungary,,BOTHSEX,isco88-9,1.99
2006,Hungary,,BOTHSEX,_T,3.43
2010,France,,MALE,isco88-6,8.6
2010,France,,FEMALE,isco88-0,9.94
2010,France,,BOTHSEX,isco88-5,8.92
2010,France,,FEMALE,isco88-5,8.65
2010,France,,BOTHSEX,isco88-4,10.46
2010,France,,BOTHSEX,isco88-8,10.59
2011,France,,MALE,isco08-0,13.84
2011,France,,MALE,_T,12.94
2011,France,,FEMALE,isco08-8,9.57
2010,Hungary,,FEMALE,isco08-3,4.34
2010,Hungary,,BOTHSEX,isco08-1,9.73
2010,Hungary,,BOTHSEX,isco08-5,2.89
2010,Hungary,,MALE,isco08-9,2.56
2010,Hungary,,FEMALE,isco08-8,2.96
2010,Hungary,,FEMALE,isco08-7,2.64
2010,Hungary,,FEMALE,isco08-5,2.83
2010,Hungary,,FEMALE,isco08-9,2.4
2010,Hungary,,FEMALE,isco08-6,2.54
2010,Hungary,,BOTHSEX,_T,4.49
2010,Hungary,,BOTHSEX,isco08-6,2.57
2010,Hungary,,FEMALE,_T,4.04
2010,Hungary,,BOTHSEX,isco08-8,3.56
2010,Hungary,,FEMALE,isco08-1,7.76
2010,Hungary,,FEMALE,isco08-2,5.53
2010,Hungary,,MALE,isco08-3,5.33
2010,Hungary,,MALE,isco08-7,3.65
2010,Hungary,,MALE,isco08-8,3.71
2011,France,,FEMALE,isco08-6,10.3
2011,France,,MALE,isco08-3,13
2011,France,,MALE,isco08-1,19
2011,France,,MALE,isco08-7,10.36
2011,France,,MALE,isco08-4,11.05
2011,France,,MALE,isco08-6,8.61
2011,France,,MALE,isco08-5,9.82
2011,France,,MALE,isco08-2,18.65
2011,France,,MALE,isco08-9,8.98
2010,Hungary,,BOTHSEX,isco08-3,4.73
2010,Hungary,,BOTHSEX,isco08-4,4.01
2010,Hungary,,BOTHSEX,isco08-2,6.5
2010,Hungary,,BOTHSEX,isco08-9,2.47
2010,Hungary,,BOTHSEX,isco08-7,3.43
2010,Hungary,,MALE,isco08-1,11.04
2010,Hungary,,FEMALE,isco08-4,3.93
2010,Hungary,,MALE,isco08-4,4.13
2010,Hungary,,MALE,isco08-2,7.96
2010,Hungary,,MALE,_T,4.91
2010,Hungary,,MALE,isco08-6,2.58
2010,Hungary,,MALE,isco08-5,3.01
2014,Hungary,,MALE,isco08-4,1375.88
2014,Hungary,,MALE,isco08-1,3552.53
2014,Hungary,,BOTHSEX,isco08-7,1068.47
2014,Hungary,,MALE,isco08-8,1136.24
2014,Hungary,,MALE,_T,1544.89
2014,Hungary,,FEMALE,isco08-6,858.76
2011,France,,BOTHSEX,isco08-3,12.8
2011,France,,FEMALE,isco08-9,8.86
2011,France,,FEMALE,isco08-7,9.33
2011,France,,FEMALE,isco08-0,9.97
2011,France,,FEMALE,isco08-4,10.63
2011,France,,FEMALE,_T,11.63
2011,France,,FEMALE,isco08-1,17.27
2011,France,,FEMALE,isco08-3,12.55
2011,France,,FEMALE,isco08-2,16.89
2014,Hungary,,FEMALE,isco08-4,1276.15
2014,Hungary,,FEMALE,isco08-9,855.42
2014,Hungary,,FEMALE,isco08-7,930.9
2014,Hungary,,BOTHSEX,isco08-2,2075.33
2014,Hungary,,BOTHSEX,isco08-4,1296.97
2014,Hungary,,BOTHSEX,isco08-3,1494.59
2014,Hungary,,BOTHSEX,isco08-5,970.49
2014,Hungary,,BOTHSEX,isco08-1,3059.92
2014,Hungary,,FEMALE,isco08-3,1333.97
2014,Hungary,,MALE,isco08-7,1132.26
2014,Hungary,,MALE,isco08-5,1061.12
2014,Hungary,,MALE,isco08-3,1782.2
2011,France,,FEMALE,isco08-5,8.76
2011,France,,MALE,isco08-8,10.8
2011,France,,BOTHSEX,isco08-1,18.29
2011,France,,BOTHSEX,isco08-2,17.81
2011,France,,BOTHSEX,isco08-0,13.4
2011,France,,BOTHSEX,_T,12.3
2011,France,,BOTHSEX,isco08-8,10.6
2011,France,,BOTHSEX,isco08-7,10.28
2011,France,,BOTHSEX,isco08-9,8.91
2014,Hungary,,MALE,isco08-6,1039.99
2014,Hungary,,FEMALE,isco08-5,867.08
2014,Hungary,,MALE,isco08-9,905.34
2014,Hungary,,MALE,isco08-2,2468.44
2014,Hungary,,FEMALE,isco08-8,942.39
2014,Hungary,,BOTHSEX,isco08-6,979.6
2014,Hungary,,FEMALE,isco08-2,1790.47
2014,Hungary,,BOTHSEX,isco08-8,1085.46
2014,Hungary,,BOTHSEX,isco08-9,880.8
2014,Hungary,,FEMALE,isco08-1,2356.15
2014,Hungary,,FEMALE,_T,1311.32
2014,Hungary,,BOTHSEX,_T,1433.5
2011,France,,BOTHSEX,isco08-5,9.06
2011,France,,BOTHSEX,isco08-6,8.89
2011,France,,BOTHSEX,isco08-4,10.75
2012,France,,BOTHSEX,isco08-0,13.84
2012,France,,BOTHSEX,_T,12.59
2012,France,,BOTHSEX,isco08-2,17.69
2012,France,,BOTHSEX,isco08-1,18.87
2012,France,,MALE,isco08-9,9.23
2012,France,,MALE,isco08-2,18.96
2018,Hungary,,BOTHSEX,isco08-2,2488
2018,Hungary,,BOTHSEX,isco08-1,3518
2018,Hungary,,BOTHSEX,isco08-0,2741
2018,Hungary,,BOTHSEX,isco08-9,1011
2018,Hungary,,BOTHSEX,isco08-7,1498
2018,Hungary,,BOTHSEX,isco08-8,1385
2018,Hungary,,FEMALE,isco08-6,1167
2018,Hungary,,MALE,_T,1874
2018,Hungary,,MALE,isco08-0,2717
2018,Hungary,,MALE,isco08-5,1234
2018,Hungary,,MALE,isco08-6,1161
2018,Hungary,,MALE,isco08-2,2954
2012,France,,MALE,isco08-7,10.64
2012,France,,MALE,isco08-5,10.16
2012,France,,MALE,isco08-6,9.39
2012,France,,MALE,isco08-4,10.94
2012,France,,FEMALE,isco08-4,10.66
2012,France,,FEMALE,isco08-0,10.11
2012,France,,FEMALE,isco08-7,9.39
2012,France,,FEMALE,isco08-9,9.05
2012,France,,FEMALE,isco08-6,8.11
2018,Hungary,,FEMALE,_T,1607
2018,Hungary,,FEMALE,isco08-0,2851
2018,Hungary,,FEMALE,isco08-1,2950
2018,Hungary,,MALE,isco08-8,1426
2018,Hungary,,FEMALE,isco08-8,1263
2018,Hungary,,MALE,isco08-9,1065
2012,France,,FEMALE,isco08-8,9.94
2012,France,,MALE,_T,13.38
2012,France,,MALE,isco08-0,14.32
2012,France,,BOTHSEX,isco08-3,13.34
2012,France,,BOTHSEX,isco08-4,10.74
2012,France,,BOTHSEX,isco08-6,9.19
2012,France,,BOTHSEX,isco08-5,9.36
2012,France,,BOTHSEX,isco08-7,10.53
2012,France,,BOTHSEX,isco08-9,9.13
2018,Hungary,,BOTHSEX,_T,1744
2018,Hungary,,FEMALE,isco08-3,1655
2018,Hungary,,BOTHSEX,isco08-5,1204
2018,Hungary,,BOTHSEX,isco08-3,1808
2018,Hungary,,BOTHSEX,isco08-4,1620
2018,Hungary,,FEMALE,isco08-2,2150
2012,France,,BOTHSEX,isco08-8,10.9
2012,France,,MALE,isco08-1,19.89
2012,France,,MALE,isco08-8,11.09
2012,France,,MALE,isco08-3,13.77
2012,France,,FEMALE,isco08-5,9.03
2012,France,,FEMALE,isco08-2,16.35
2012,France,,FEMALE,isco08-3,12.84
2012,France,,FEMALE,isco08-1,17.35
2012,France,,FEMALE,_T,11.75
2018,Hungary,,BOTHSEX,isco08-6,1163
2018,Hungary,,MALE,isco08-1,3971
2018,Hungary,,MALE,isco08-4,1855
2018,Hungary,,FEMALE,isco08-5,1184
2018,Hungary,,FEMALE,isco08-7,1262
2018,Hungary,,FEMALE,isco08-9,963
2013,France,,FEMALE,isco08-6,8.46
2013,France,,FEMALE,isco08-7,9.91
2013,France,,FEMALE,isco08-8,10.3
2013,France,,FEMALE,isco08-X,16.64
2013,France,,FEMALE,isco08-9,9.45
2013,France,,FEMALE,isco08-0,11.14
2013,France,,FEMALE,isco08-4,11.05
2013,France,,FEMALE,_T,12.27
2013,France,,MALE,isco08-9,9.87
2018,Hungary,,FEMALE,isco08-4,1522
2018,Hungary,,MALE,isco08-3,2089
2018,Hungary,,MALE,isco08-7,1533
2019,Hungary,,MALE,isco08-2,3503.01
2019,Hungary,,MALE,isco08-4,2034.17
2019,Hungary,,MALE,isco08-6,1474.81
2010,Bosnia and Herzegovina,,FEMALE,isco88-5,2.6
2010,Bosnia and Herzegovina,,FEMALE,isco88-7,2.26
2011,Bosnia and Herzegovina,,MALE,_T,4.68
2011,Bosnia and Herzegovina,,MALE,isco08-0,5.03
2011,Bosnia and Herzegovina,,MALE,isco08-4,5.62
2011,Bosnia and Herzegovina,,MALE,isco08-8,3.78
2011,Bosnia and Herzegovina,,MALE,isco08-7,3.92
2011,Bosnia and Herzegovina,,FEMALE,_T,4.99
2019,Hungary,,BOTHSEX,isco08-8,1837.61
2019,Hungary,,BOTHSEX,isco08-9,1116.22
2019,Hungary,,BOTHSEX,isco08-0,3065.11
2019,Hungary,,FEMALE,isco08-6,1284.9
2019,Hungary,,FEMALE,isco08-9,1030.65
2019,Hungary,,FEMALE,isco08-7,1406.71
2013,France,,MALE,isco08-8,11.58
2013,France,,MALE,isco08-X,13.76
2013,France,,MALE,isco08-7,10.89
2013,France,,BOTHSEX,isco08-1,20.81
2013,France,,BOTHSEX,isco08-2,18.4
2013,France,,BOTHSEX,_T,13.16
2013,France,,BOTHSEX,isco08-0,13.88
2013,France,,MALE,isco08-0,14.21
2013,France,,MALE,_T,14.01
2019,Hungary,,FEMALE,isco08-4,1831.58
2019,Hungary,,MALE,isco08-9,1200.67
2019,Hungary,,MALE,isco08-8,1885.39
2019,Hungary,,BOTHSEX,isco08-3,2221.95
2019,Hungary,,BOTHSEX,_T,2117.7
2019,Hungary,,FEMALE,isco08-3,1983.56
2019,Hungary,,FEMALE,isco08-1,3460.56
2019,Hungary,,FEMALE,isco08-2,2430.01
2019,Hungary,,FEMALE,isco08-0,3753.85
2019,Hungary,,MALE,isco08-7,1891.75
2019,Hungary,,MALE,isco08-3,2607.55
2019,Hungary,,BOTHSEX,isco08-2,2894.17
2019,Hungary,,BOTHSEX,isco08-1,4104
2019,Hungary,,BOTHSEX,isco08-5,1659.33
2019,Hungary,,BOTHSEX,isco08-4,1881.51
2019,Hungary,,MALE,isco08-5,1822.5
2019,Hungary,,MALE,_T,2298.62
2019,Hungary,,MALE,isco08-0,2937.84
2011,Bosnia and Herzegovina,,FEMALE,isco08-1,5.87
2011,Bosnia and Herzegovina,,MALE,isco08-6,3.45
2011,Bosnia and Herzegovina,,MALE,isco08-3,5.48
2011,Bosnia and Herzegovina,,MALE,isco08-5,4
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-3,4.84
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-2,7.26
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-1,6.85
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-4,7.73
2013,France,,FEMALE,isco08-1,19.08
2013,France,,FEMALE,isco08-3,13.22
2013,France,,FEMALE,isco08-2,17.55
2013,France,,FEMALE,isco08-5,9.45
2013,France,,MALE,isco08-3,14.51
2013,France,,MALE,isco08-1,21.84
2013,France,,MALE,isco08-4,11.72
2013,France,,MALE,isco08-5,11.39
2013,France,,MALE,isco08-6,9.19
2019,Hungary,,FEMALE,isco08-5,1498.94
2019,Hungary,,FEMALE,isco08-8,1669.9
2019,Hungary,,MALE,isco08-1,4591.94
2019,Hungary,,BOTHSEX,isco08-6,1425.96
2019,Hungary,,BOTHSEX,isco08-7,1846.89
2019,Hungary,,FEMALE,_T,1906.27
2011,Bosnia and Herzegovina,,MALE,isco08-1,7.12
2011,Bosnia and Herzegovina,,MALE,isco08-2,7.54
2011,Bosnia and Herzegovina,,FEMALE,isco08-9,2.63
2011,Bosnia and Herzegovina,,FEMALE,isco08-8,2.84
2011,Bosnia and Herzegovina,,FEMALE,isco08-2,7.02
2011,Bosnia and Herzegovina,,FEMALE,isco08-3,4.08
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-7,3.68
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-6,3.21
2013,France,,MALE,isco08-2,19.2
2013,France,,BOTHSEX,isco08-9,9.6
2013,France,,BOTHSEX,isco08-7,10.81
2013,France,,BOTHSEX,isco08-8,11.34
2013,France,,BOTHSEX,isco08-5,10.04
2013,France,,BOTHSEX,isco08-6,9.04
2013,France,,BOTHSEX,isco08-4,11.22
2013,France,,BOTHSEX,isco08-3,13.91
2013,France,,BOTHSEX,isco08-X,15.33
2020,Hungary,,BOTHSEX,isco08-2,3299
2020,Hungary,,BOTHSEX,isco08-9,1233
2020,Hungary,,BOTHSEX,isco08-8,2005
2020,Hungary,,BOTHSEX,isco08-6,1612
2020,Hungary,,FEMALE,isco08-1,3963
2020,Hungary,,BOTHSEX,isco08-7,2065
2014,France,,BOTHSEX,isco08-3,13.77
2014,France,,BOTHSEX,isco08-4,11.76
2014,France,,BOTHSEX,isco08-1,21.1
2014,France,,MALE,isco08-X,14.54
2014,France,,MALE,isco08-8,11.41
2014,France,,MALE,isco08-9,10.01
2014,France,,MALE,isco08-2,18.35
2014,France,,MALE,isco08-6,9.09
2014,France,,MALE,isco08-7,11.08
2020,Hungary,,MALE,isco08-6,1648
2020,Hungary,,MALE,isco08-5,2079
2020,Hungary,,MALE,isco08-4,2315
2020,Hungary,,MALE,isco08-3,2918
2020,Hungary,,MALE,isco08-2,4005
2020,Hungary,,MALE,isco08-7,2118
2020,Hungary,,FEMALE,isco08-2,2766
2020,Hungary,,BOTHSEX,isco08-3,2516
2020,Hungary,,BOTHSEX,isco08-5,1887
2020,Hungary,,FEMALE,isco08-9,1150
2020,Hungary,,FEMALE,isco08-8,1830
2020,Hungary,,FEMALE,isco08-6,1501
2020,Hungary,,FEMALE,isco08-0,3256
2020,Hungary,,FEMALE,_T,2174
2020,Hungary,,FEMALE,isco08-3,2272
2020,Hungary,,BOTHSEX,isco08-4,2128
2020,Hungary,,BOTHSEX,isco08-0,3348
2020,Hungary,,BOTHSEX,isco08-1,4711
2014,France,,MALE,isco08-5,10.91
2014,France,,MALE,isco08-4,12.12
2014,France,,MALE,isco08-1,22.02
2014,France,,FEMALE,isco08-9,9.6
2014,France,,FEMALE,isco08-X,12.57
2014,France,,FEMALE,isco08-8,9.85
2014,France,,FEMALE,isco08-7,9.76
2014,France,,FEMALE,isco08-6,8.9
2014,France,,MALE,_T,13.9
2020,Hungary,,BOTHSEX,_T,2404
2020,Hungary,,MALE,isco08-8,2055
2020,Hungary,,MALE,isco08-9,1317
2020,Hungary,,FEMALE,isco08-4,2064
2020,Hungary,,FEMALE,isco08-7,1545
2020,Hungary,,FEMALE,isco08-5,1670
2020,Hungary,,MALE,_T,2603
2020,Hungary,,MALE,isco08-0,3371
2020,Hungary,,MALE,isco08-1,5297
2021,Hungary,,MALE,isco08-5,2258
2021,Hungary,,MALE,isco08-1,5992
2021,Hungary,,MALE,_T,2940
2014,France,,MALE,isco08-0,13.41
2014,France,,FEMALE,isco08-5,9.68
2014,France,,BOTHSEX,isco08-5,10.07
2014,France,,BOTHSEX,isco08-6,9.05
2014,France,,BOTHSEX,isco08-8,11.1
2014,France,,BOTHSEX,isco08-9,9.74
2014,France,,BOTHSEX,isco08-7,10.97
2014,France,,BOTHSEX,isco08-0,13.01
2014,France,,BOTHSEX,_T,13.11
2021,Hungary,,BOTHSEX,isco08-9,1419
2021,Hungary,,BOTHSEX,_T,2715
2021,Hungary,,BOTHSEX,isco08-1,5337
2021,Hungary,,MALE,isco08-6,1819
2021,Hungary,,MALE,isco08-7,2383
2021,Hungary,,MALE,isco08-2,4712
2011,Bosnia and Herzegovina,,FEMALE,isco08-6,2.3
2011,Bosnia and Herzegovina,,FEMALE,isco08-4,9
2011,Bosnia and Herzegovina,,FEMALE,isco08-5,2.99
2011,Bosnia and Herzegovina,,FEMALE,isco08-7,2.34
2011,Bosnia and Herzegovina,,MALE,isco08-9,4.24
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-5,3.52
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-9,3.63
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-8,3.68
2014,France,,BOTHSEX,isco08-2,17.6
2014,France,,MALE,isco08-3,14.45
2014,France,,FEMALE,isco08-2,16.83
2014,France,,FEMALE,isco08-3,13.04
2014,France,,BOTHSEX,isco08-X,13.68
2014,France,,FEMALE,isco08-1,19.26
2014,France,,FEMALE,_T,12.28
2014,France,,FEMALE,isco08-4,11.64
2014,France,,FEMALE,isco08-0,10.42
2021,Hungary,,MALE,isco08-4,2618
2021,Hungary,,FEMALE,isco08-4,2309
2021,Hungary,,FEMALE,isco08-8,1997
2021,Hungary,,MALE,isco08-8,2296
2021,Hungary,,FEMALE,isco08-6,1608
2011,Bosnia and Herzegovina,,BOTHSEX,_T,4.79
2011,Bosnia and Herzegovina,,BOTHSEX,isco08-0,5.03
2012,Bosnia and Herzegovina,,BOTHSEX,isco08-0,4.71
2012,Bosnia and Herzegovina,,BOTHSEX,_T,4.23
2012,Bosnia and Herzegovina,,BOTHSEX,isco08-8,3.64
2012,Bosnia and Herzegovina,,BOTHSEX,isco08-9,3.15
2012,Bosnia and Herzegovina,,MALE,isco08-8,3.78
2012,Bosnia and Herzegovina,,FEMALE,isco08-7,2.44
2015,France,,FEMALE,isco08-6,8.6
2015,France,,FEMALE,isco08-7,9.51
2015,France,,FEMALE,isco08-8,10.67
2015,France,,FEMALE,isco08-5,9.66
2015,France,,FEMALE,isco08-X,11.37
2015,France,,FEMALE,isco08-9,9.43
2015,France,,FEMALE,isco08-0,10.93
2015,France,,MALE,isco08-5,11.36
2015,France,,MALE,isco08-4,13.01
2021,Hungary,,FEMALE,isco08-5,1833
2021,Hungary,,FEMALE,isco08-9,1305
2021,Hungary,,FEMALE,isco08-7,1721
2021,Hungary,,MALE,isco08-9,1528
2021,Hungary,,MALE,isco08-3,3306
2021,Hungary,,MALE,isco08-0,3635
2021,Hungary,,BOTHSEX,isco08-7,2322
2021,Hungary,,FEMALE,isco08-1,4483
2021,Hungary,,BOTHSEX,isco08-6,1764
2021,Hungary,,BOTHSEX,isco08-8,2224
2015,France,,MALE,isco08-2,18.48
2015,France,,MALE,isco08-9,10.11
2015,France,,MALE,isco08-8,11.04
2015,France,,MALE,isco08-X,12.23
2015,France,,BOTHSEX,isco08-1,20.52
2015,France,,BOTHSEX,isco08-2,17.86
2015,France,,BOTHSEX,_T,13.09
2015,France,,MALE,isco08-0,13.11
2015,France,,MALE,_T,13.81
2021,Hungary,,FEMALE,isco08-0,3626
2021,Hungary,,FEMALE,isco08-3,2571
