Year,GeoAreaName,Sex,Value
2023,Lithuania,FEMALE,40
2000,Luxembourg,FEMALE,10
2001,Luxembourg,FEMALE,10
2002,Luxembourg,FEMALE,10
2003,Luxembourg,FEMALE,10
2004,Luxembourg,FEMALE,10
2005,Luxembourg,FEMALE,14
2010,Sweden,FEMALE,162
2011,Sweden,FEMALE,157
2012,Sweden,FEMALE,156
2013,Sweden,FEMALE,156
2014,Sweden,FEMALE,157
2015,Sweden,FEMALE,152
2016,Sweden,FEMALE,152
2017,Sweden,FEMALE,152
2018,Sweden,FEMALE,152
2006,Luxembourg,FEMALE,14
2007,Luxembourg,FEMALE,14
2008,Luxembourg,FEMALE,14
2009,Luxembourg,FEMALE,14
2010,Luxembourg,FEMALE,12
2011,Luxembourg,FEMALE,12
2012,Luxembourg,FEMALE,15
2013,Luxembourg,FEMALE,13
2014,Luxembourg,FEMALE,17
2015,Luxembourg,FEMALE,17
2016,Luxembourg,FEMALE,17
2017,Luxembourg,FEMALE,17
2018,Luxembourg,FEMALE,17
